"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"group_L4_03431266","small_molecule","group",2,"STR:dcvc","DCVC",7,7,0,2,2,"STR:20_microm_dcvc|STR:20_um_dcvc",TRUE
"group_L4_03484cbf","disease_vs_normal","group",4,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L4_03787c02","disease_vs_normal","group",2,"MeSH:D008175","Lung Neoplasms",3,3,1,0,1,"MeSH:D008175",FALSE
"group_L4_03967e1c","small_molecule","group",2,"STR:ykl_5_124_100_nm","ykl-5-124 (100 nm)",9,9,0,1,1,"STR:ykl_5_124_100_nm",FALSE
"group_L4_03bad217","small_molecule","group",2,"CHEBI:134451","phosphatidylethanolamine 36:1",3,3,0,2,2,"CHEBI:135938|STR:10_um_karanjin_for_24_hours",TRUE
"group_L4_04287c25","small_molecule","group",2,"CHEBI:136417","<em>S</em>-(chloromethyl)glutathione",6,6,0,1,1,"STR:infliximab",FALSE
"group_L4_04594626","small_molecule","group",3,"CHEBI:134226","β-<small>D</small>-Man<em>p</em>NAc-(1→3)-α-<small>L</small>-Fuc<em>p</em>NAc-(1→3)-α-<small>D</small>-Gal<em>p</em>NAc-(1→4)-α-<small>D</small>-Gal<em>p</em>O[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>",16,16,0,11,11,"CHEBI:135810|CHEBI:145417|CHEBI:231355|CHEBI:232616|CHEBI:34992",TRUE
"group_L4_04607cd8","small_molecule","group",2,"STR:pembrolizumab","Pembrolizumab",4,4,0,2,2,"STR:pemb_monotherapy|STR:pembrolizumab",TRUE
"group_L4_04d6d5d7","disease_vs_normal","group",2,"UNK",NA,1,1,0,0,0,"",FALSE
"group_L4_04e48ccc","small_molecule","group",6,"MeSH:D000939","Epitopes",33,33,0,0,0,"",FALSE
"group_L4_04e5a14d","pathogen_or_aggregate_exposure","group",6,"UNK",NA,31,31,0,0,0,"",FALSE
"group_L4_052c1c74","disease_vs_normal","group",2,"MeSH:D014947","Wounds and Injuries",6,6,0,0,0,"",FALSE
"group_L4_05346197","small_molecule","group",2,"CHEBI:49603","lapatinib",25,25,0,0,0,"",FALSE
"group_L4_059d39e9","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L4_05bbf157","pathogen_or_aggregate_exposure","group",2,"STR:infected","infected",9,9,0,1,1,"STR:infected",FALSE
"group_L4_05bd81fa","pathogen_or_aggregate_exposure","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L4_05d47be5","small_molecule","group",2,"STR:10_nm_e2","10 nm e2",9,9,0,1,1,"STR:10_nm_e2",FALSE
"group_L4_05e20995","pathogen_or_aggregate_exposure","group",3,"STR:sars_cov_2_infection","sars-cov-2 infection",30,30,0,1,1,"STR:sars_cov_2_infection",FALSE
"group_L4_063fc6e7","small_molecule","group",2,"CHEBI:23948","<i>erythro</i>-3-methylmalic acid",2,2,0,2,2,"STR:1um_retinoic_acid|STR:retinoic_acid_final_conc_30_m",TRUE
"group_L4_066c5fd7","small_molecule","group",3,"CHEBI:50845","doxycycline",15,15,0,2,2,"STR:doxycycline_24h|STR:doxycycline_4h",TRUE
"group_L4_06744aa4","disease_vs_normal","group",2,"MeSH:D006976","Hypertension, Pulmonary",39,39,1,0,1,"MeSH:D006976",FALSE
"group_L4_06ad9924","disease_vs_normal","group",2,"STR:colorectal_cancer_patient","colorectal cancer patient",27,27,1,0,1,"STR:colorectal_cancer_patient",FALSE
"group_L4_06d0b29d","disease_vs_normal","group",2,"STR:lncap_prostate_cancer_cell_line","lncap prostate cancer cell line",11,11,1,0,1,"STR:lncap_prostate_cancer_cell_line",FALSE
"group_L4_06f0d563","small_molecule","group",46,"UNK",NA,417,417,0,0,0,"",FALSE
"group_L4_06fbc59e","small_molecule","group",2,"CHEBI:88017","α-mycolate type-1 (II)",5,5,0,4,4,"CHEBI:132268|CHEBI:39112|CHEBI:72317|CHEBI:75045",TRUE
"group_L4_06ffe6a8","small_molecule","group",7,"UNK",NA,44,44,0,0,0,"",FALSE
"group_L4_071f3b88","disease_vs_normal","group",2,"STR:rheumatoid_arthritis_early","rheumatoid arthritis (early)",7,7,1,0,1,"STR:rheumatoid_arthritis_early",FALSE
"group_L4_073696d0","disease_vs_normal","group",4,"MeSH:D009369","Neoplasms",32,32,1,0,1,"MeSH:D009369",FALSE
"group_L4_078a3184","disease_vs_normal","group",2,"STR:renal_clear_cell_carcinoma","renal clear cell carcinoma",13,13,1,0,1,"STR:renal_clear_cell_carcinoma",FALSE
"group_L4_079b1578","disease_vs_normal","group",8,"UNK",NA,43,43,0,0,0,"",FALSE
"group_L4_07d344d4","small_molecule","group",14,"UNK",NA,36,36,0,0,0,"",FALSE
"group_L4_07e9e5e0","disease_vs_normal","group",6,"STR:hcc","hcc",29,29,1,0,1,"STR:hcc",FALSE
"group_L4_0859576e","small_molecule","group",6,"CHEBI:17105","4-maleylacetoacetate",13,13,0,1,1,"CHEBI:16412",FALSE
"group_L4_08a37a3e","pathogen_or_aggregate_exposure","group",2,"STR:hmc_treated_with_sterile_supernatant_of_bacteria_staphylococcus_aureus_sa113_strain","hmc treated with sterile supernatant of bacteria staphylococcus aureus sa113 strain",4,4,0,1,1,"STR:hmc_treated_with_sterile_supernatant_of_bacteria_staphylococcus_aureus_sa113_strain",FALSE
"group_L4_09419a9e","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L4_097661ef","small_molecule","group",3,"CHEBI:134213","(<i>S</i>)-1,2,9,10-tetramethoxy-6-methylaporphine(1+)",6,6,0,5,5,"CHEBI:61397|STR:10_um_abiraterone_acetate|STR:enmd2076|STR:laq824|STR:obatoclax_mesylate",TRUE
"group_L4_0a032287","small_molecule","group",2,"STR:transforming growth factor beta 1","Transforming growth factor beta 1",8,8,0,1,1,"STR:tgf_1_plus_acetate",FALSE
"group_L4_0a04d7f1","disease_vs_normal","group",3,"MeSH:D009369","Neoplasms",33,33,1,0,1,"MeSH:D009369",FALSE
"group_L4_0a2f157f","cytokine_stim","group",4,"CHEBI:85994","lenvatinib",14,14,0,7,7,"CHEBI:85994|STR:100_m_lenvatinib_for_24_hours|STR:40_m_lenvatinib_for_24_hours|STR:60_m_lenvatinib_for_24_hours|STR:80_m_lenvatinib_for_24_hours",TRUE
"group_L4_0a60093a","small_molecule","group",4,"CHEBI:230905","Ribociclib",8,8,0,3,3,"CHEBI:230905|STR:ribociclb_600_nm|STR:ribociclib_25mg_kg",TRUE
"group_L4_0a736fc5","small_molecule","group",2,"CHEBI:133907","hypothiocyanous acid",3,3,0,2,2,"CHEBI:91450|STR:1300_nm_bkm_ec50_replicate_1",TRUE
"group_L4_0ae410af","disease_vs_normal","group",2,"STR:human_sclc","human sclc",9,9,1,0,1,"STR:human_sclc",FALSE
"group_L4_0ae9b2e4","small_molecule","group",2,"CHEBI:63247","reducing agent",3,3,0,2,2,"CHEBI:4672|STR:1nm_romidepsin_1um_ipatasertib",TRUE
"group_L4_0b0da25f","small_molecule","group",3,"CHEBI:34200","2,2',3,4',5,5'-Hexachloro-4-biphenylol",4,4,0,0,0,"",FALSE
"group_L4_0b10892c","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L4_0b25c9c6","disease_vs_normal","group",6,"UNK",NA,77,77,0,0,0,"",FALSE
"group_L4_0b3a72f4","disease_vs_normal","group",2,"STR:lateral_tongue_squamous_cell_carcinoma_cell_line","lateral tongue squamous cell carcinoma (cell line)",2,2,1,0,1,"STR:lateral_tongue_squamous_cell_carcinoma_cell_line",FALSE
"group_L4_0b439283","small_molecule","group",2,"CHEBI:63717","tenofovir disoproxil",5,5,0,3,3,"CHEBI:85990|STR:androgen_deprivation_medium_treated_with_olaparib|STR:complete_medium_treated_with_olaparib",TRUE
"group_L4_0c31ef9b","small_molecule","group",2,"CHEBI:17236","2-hydroxy-6-oxohexa-2,4-dienoic acid",5,5,0,1,1,"STR:after_g_csf_treatment",FALSE
"group_L4_0c33cfd9","small_molecule","group",2,"CHEBI:71019","omacetaxine mepesuccinate",20,20,0,1,1,"CHEBI:71019",FALSE
"group_L4_0c41f0a2","disease_vs_normal","group",2,"STR:liver_cancer_patient","liver cancer patient",41,41,1,0,1,"STR:liver_cancer_patient",FALSE
"group_L4_0cc574af","disease_vs_normal","group",5,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L4_0cc9ef56","pathogen_or_aggregate_exposure","group",2,"STR:sars_cov2","sars-cov2",5,5,0,1,1,"STR:sars_cov2",FALSE
"group_L4_0cd3a198","small_molecule","group",2,"CHEBI:3200","bryostatins",2,2,0,1,1,"STR:vcd_bortezomib_cyclophosphamide_dexamethasone_2",FALSE
"group_L4_0ce28914","disease_vs_normal","group",2,"STR:human_bladder_cancer_cell_line_t24","human bladder cancer cell line t24",6,6,1,0,1,"STR:human_bladder_cancer_cell_line_t24",FALSE
"group_L4_0d2bc325","disease_vs_normal","group",10,"MeSH:D009427","Netherlands Antilles",214,214,6,0,6,"STR:1|STR:2|STR:3|STR:a549_atcc_non_small_cell_lung_cancer|STR:non_small_cell_lung_cancer_nsclc",TRUE
"group_L4_0d500171","disease_vs_normal","group",3,"MeSH:D009145","Mushroom Poisoning",3,3,2,0,2,"MeSH:D012008|STR:multiple_myeloma",TRUE
"group_L4_0d76714e","small_molecule","group",2,"CHEBI:5070","flavanone",7,7,0,0,0,"",FALSE
"group_L4_0da293dc","small_molecule","group",2,"CHEBI:15649","3,6,9-trihydroxypterocarpan",3,3,0,0,0,"",FALSE
"group_L4_0e62d1bd","pathogen_or_aggregate_exposure","group",4,"UNK",NA,20,20,0,0,0,"",FALSE
"group_L4_0e95cdba","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L4_0f11b527","disease_vs_normal","group",15,"UNK",NA,243,243,0,0,0,"",FALSE
"group_L4_0f15fa77","small_molecule","group",2,"CHEBI:50122","rosiglitazone",32,32,0,2,2,"CHEBI:50122|STR:rosiglitzone",TRUE
"group_L4_0f55f188","pathogen_or_aggregate_exposure","group",2,"STR:cpg-odn2006","CpG-ODN2006",7,7,0,2,2,"STR:tlr9_stimulation_with_2_5_g_ml_cpg_odn2006|STR:tlr9_stimulation_with_2_5ug_ml_cpg_odn2006",TRUE
"group_L4_0f608425","small_molecule","group",2,"CHEBI:79605","3-allyloxyestra-1,3,5(10),7-tetraene-16,17-dione dioxime",25,25,0,0,0,"",FALSE
"group_L4_101540ef","disease_vs_normal","group",2,"STR:cd","cd",30,30,1,0,1,"STR:cd",FALSE
"group_L4_101e6cc8","disease_vs_normal","group",3,"STR:lupus","lupus",102,102,1,0,1,"STR:lupus",FALSE
"group_L4_103e74f8","disease_vs_normal","group",2,"MeSH:D005909","Glioblastoma",7,7,1,0,1,"MeSH:D005909",FALSE
"group_L4_1081cd6c","small_molecule","group",2,"CHEBI:230500","THZ1",3,3,0,2,2,"CHEBI:230500|STR:0_1_m_thz1_treated_for_16h",TRUE
"group_L4_1090e366","disease_vs_normal","group",2,"STR:multiple_sclerosis","multiple sclerosis",43,43,1,0,1,"STR:multiple_sclerosis",FALSE
"group_L4_109dcc01","disease_vs_normal","group",2,"UNK",NA,1,1,0,0,0,"",FALSE
"group_L4_10d921d7","small_molecule","group",2,"CHEBI:138856","oxolinic acid",10,10,0,2,2,"CHEBI:138856|HGNC:PNPLA3",TRUE
"group_L4_10f6605e","disease_vs_normal","group",2,"MeSH:D009369","Neoplasms",31,31,1,0,1,"MeSH:D009369",FALSE
"group_L4_110daeaf","pathogen_or_aggregate_exposure","group",3,"UNK",NA,31,31,0,0,0,"",FALSE
"group_L4_11258d61","disease_vs_normal","group",2,"STR:colorectal_cancer_cells","colorectal cancer cells",8,8,1,0,1,"STR:colorectal_cancer_cells",FALSE
"group_L4_1210872c","disease_vs_normal","group",2,"STR:non_squamous","non-squamous",25,25,1,0,1,"STR:non_squamous",FALSE
"group_L4_1213407b","small_molecule","group",2,"CHEBI:46742","Nutlin-3",5,5,0,1,1,"CHEBI:46742",FALSE
"group_L4_12174d2d","pathogen_or_aggregate_exposure","group",3,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L4_127dc8b4","disease_vs_normal","group",2,"STR:multiple_sclerosis","multiple sclerosis",8,8,1,0,1,"STR:multiple_sclerosis",FALSE
"group_L4_127f2cd3","pathogen_or_aggregate_exposure","group",2,"UNK",NA,19,19,0,0,0,"",FALSE
"group_L4_128f5911","cytokine_stim","group",2,"MeSH:D015850","Interleukin-6",11,11,0,1,1,"STR:10_ng_ml_il_6",FALSE
"group_L4_12a94540","cytokine_stim","group",2,"CHEBI:17100","<small>L</small>-arabinono-1,4-lactone",2,2,0,1,1,"STR:gm_csf_5ng_ml_1h",FALSE
"group_L4_12b2edb5","small_molecule","group",2,"STR:e2_mpa","e2+mpa",7,7,0,1,1,"STR:e2_mpa",FALSE
"group_L4_12db7a61","cytokine_stim","group",8,"CHEBI:16994","1-(β-<small>D</small>-galactosyl)-2-(2-hydroxyacyl)sphingosine",21,21,0,6,6,"STR:100_ng_ml_interferon_gamma|STR:egf_treated_for_24_h|STR:hoipin_8|STR:ifng|STR:plus_interferon_gamma",TRUE
"group_L4_12fbc619","small_molecule","group",3,"CHEBI:134203","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NHC(=O)[CH<small><sub>2</sub></small>]<small><sub>4</sub></small>C(=O)NHR group",7,7,0,2,2,"STR:100nm_dbet6|STR:500nm_dbet6",TRUE
"group_L4_1374c2fd","disease_vs_normal","group",4,"MeSH:D011273","Pregnancy, Prolonged",46,46,3,0,3,"MeSH:D011471|STR:prostate_cancer_cell_lncap|STR:prostate_cancer_cells",TRUE
"group_L4_1374d1ed","disease_vs_normal","group",2,"MeSH:D001932","Brain Neoplasms",4,4,1,0,1,"MeSH:D001932",FALSE
"group_L4_13f62b66","small_molecule","group",2,"STR:e2_p4","e2+p4",10,10,0,1,1,"STR:e2_p4",FALSE
"group_L4_140019ba","disease_vs_normal","group",6,"MeSH:D009369","Neoplasms",204,204,1,0,1,"MeSH:D009369",FALSE
"group_L4_140c07d3","disease_vs_normal","group",2,"STR:adenocarcinoma","adenocarcinoma",8,8,1,0,1,"STR:adenocarcinoma",FALSE
"group_L4_142539a3","disease_vs_normal","group",3,"MeSH:D006519","Hepatitis, Alcoholic",16,16,1,0,1,"MeSH:D006519",FALSE
"group_L4_143c92cc","small_molecule","group",3,"CHEBI:16810","2-oxoglutarate(2−)",5,5,0,2,2,"CHEBI:16330|STR:androgen_induction",TRUE
"group_L4_144237bf","small_molecule","group",2,"CHEBI:17750","glycine betaine",5,5,0,3,3,"CHEBI:44423|STR:dexamethasone_mp_biomedicals_at_2_hours|STR:dexamethasone_mp_biomedicals_at_6_hours",TRUE
"group_L4_14b2586a","disease_vs_normal","group",4,"UNK",NA,23,23,0,0,0,"",FALSE
"group_L4_14d2c415","disease_vs_normal","group",2,"STR:asthmatic","asthmatic",11,11,1,0,1,"STR:asthmatic",FALSE
"group_L4_151415a9","disease_vs_normal","group",2,"STR:acute_leukemia","acute leukemia",4,4,1,0,1,"STR:acute_leukemia",FALSE
"group_L4_1583e3fa","small_molecule","group",2,"CHEBI:6801","metformin",7,7,0,3,3,"CHEBI:6801|STR:differentition_myofibroblast_lipofibroblast_metformin_5mm_4days|STR:differentition_myofibroblast_lipofibroblast_tgfb1_2ng_ml_4days_metformin_5mm_4days",TRUE
"group_L4_15852953","disease_vs_normal","group",3,"MeSH:D007948","Leukemia, Monocytic, Acute",5,5,1,0,1,"MeSH:D007948",FALSE
"group_L4_15ed3825","disease_vs_normal","group",3,"MeSH:D009359","Neonatology",13,13,2,0,2,"STR:nasopharyngeal_carcinoma|STR:npc_patient_tumor_biopsy",TRUE
"group_L4_162333ac","small_molecule","group",5,"MeSH:D005899","Glass Ionomer Cements",21,21,0,0,0,"",FALSE
"group_L4_1641d571","small_molecule","group",4,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L4_16796524","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L4_169fbe54","disease_vs_normal","group",2,"MeSH:D010062","Ovulation Induction",3,3,2,0,2,"MeSH:D009369|STR:human_ovarian_cancer_cell_line_platinum_resistant",TRUE
"group_L4_16a0e4c1","disease_vs_normal","group",3,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L4_16bad5fe","disease_vs_normal","group",8,"UNK",NA,96,96,0,0,0,"",FALSE
"group_L4_16c08bd5","cytokine_stim","group",2,"STR:transforming growth factor beta","Transforming growth factor beta",17,17,0,2,2,"STR:in_tgf_stimulation|STR:tgf",TRUE
"group_L4_16c2e8db","pathogen_or_aggregate_exposure","group",7,"UNK",NA,54,54,0,0,0,"",FALSE
"group_L4_16d1bcfd","disease_vs_normal","group",4,"MeSH:D010190","Pancreatic Neoplasms",34,34,1,0,1,"MeSH:D010190",FALSE
"group_L4_16e6572f","disease_vs_normal","group",2,"MeSH:D002477","Cells",8,8,2,0,2,"STR:cervical_cancer_hela_s3|STR:cervical_carcinoma",TRUE
"group_L4_1725b475","small_molecule","group",2,"CHEBI:36706","resiquimod",13,13,0,0,0,"",FALSE
"group_L4_1787d48a","small_molecule","group",2,"STR:10um_of_1_so","10um of 1-so",2,2,0,1,1,"STR:10um_of_1_so",FALSE
"group_L4_179805cb","disease_vs_normal","group",2,"STR:lucap_176_pdx_tumor","lucap 176 pdx tumor",4,4,1,0,1,"STR:lucap_176_pdx_tumor",FALSE
"group_L4_179bb38a","disease_vs_normal","group",5,"STR:psoriasis","psoriasis",43,43,1,0,1,"STR:psoriasis",FALSE
"group_L4_17bbaf83","small_molecule","group",3,"CHEBI:134223","2-amino-6-(1-hydroxypropyl)-8-methylpteridine-4,7(3<em>H</em>,8<em>H</em>)-dione",3,3,0,3,3,"CHEBI:231598|CHEBI:70778|STR:isrib_50nm_for_10h",TRUE
"group_L4_17c3b6fd","small_molecule","group",3,"CHEBI:50756","acridone",12,12,0,1,1,"CHEBI:49603",FALSE
"group_L4_17f5cb73","small_molecule","group",3,"CHEBI:136056","(18<i>S</i>)-resolvin E2(1−)",18,18,0,1,1,"STR:infliximab",FALSE
"group_L4_1878f1eb","small_molecule","group",2,"CHEBI:137113","JQ1",9,9,0,1,1,"CHEBI:137113",FALSE
"group_L4_18939398","disease_vs_normal","group",2,"STR:base_of_tongue_squamous_cell_carcinoma_cell_line","base of tongue squamous cell carcinoma (cell line)",7,7,1,0,1,"STR:base_of_tongue_squamous_cell_carcinoma_cell_line",FALSE
"group_L4_1894242d","cytokine_stim","group",3,"CHEBI:17236","2-hydroxy-6-oxohexa-2,4-dienoic acid",3,3,0,3,3,"CHEBI:138156|STR:ifn_b_20_u_ml|STR:mcsf",TRUE
"group_L4_192308f2","small_molecule","group",5,"CHEBI:27388","benzoylacetyl-CoA",41,41,0,5,5,"STR:1microg_ml_doxycycline_24_hours|STR:2h_5ng_ml_doxycycline_4h_washout|STR:doxycycline_for_24_hours|STR:doxycycline_induction|STR:lentiviral_transduced_nsp1",TRUE
"group_L4_192966a6","small_molecule","group",2,"CHEBI:75599","EC 6.3.2.2 (glutamate—cysteine ligase) inhibitor",20,20,0,0,0,"",FALSE
"group_L4_1944cbf2","small_molecule","group",2,"CHEBI:134231","1-icosanoyl-2-tetradecanoyl-<em>sn</em>-glycero-3-phosphocholine",4,4,0,1,1,"STR:secukinumab",FALSE
"group_L4_19563543","small_molecule","group",2,"CHEBI:134216","muricholic acids",2,2,0,2,2,"CHEBI:135945|STR:5_um_abiraterone_acetate_and_30_nm_onvansertib",TRUE
"group_L4_19813bfa","disease_vs_normal","group",2,"STR:early_onset_colorectal_cancer","early onset colorectal cancer",43,43,1,0,1,"STR:early_onset_colorectal_cancer",FALSE
"group_L4_199203d3","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L4_199b2e1d","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L4_19b6c96c","disease_vs_normal","group",3,"MeSH:D003319","Corneal Stroma",162,162,2,0,2,"MeSH:D003424|STR:newly_diagnosed_crohn_s_disease",TRUE
"group_L4_19bc3a84","small_molecule","group",2,"STR:cells_were_treated_with_20_m_of_dats_for_16_hours","cells were treated with 20 âµm of dats for 16 hours.",5,5,0,1,1,"STR:cells_were_treated_with_20_m_of_dats_for_16_hours",FALSE
"group_L4_19ce94e0","small_molecule","group",2,"CHEBI:35223","catalyst",4,4,0,3,3,"STR:10nm_dht|STR:epothiloneb|STR:epothiloned",TRUE
"group_L4_19f008ea","disease_vs_normal","group",2,"STR:lucap_35_pdx_tumor","lucap 35 pdx tumor",5,5,1,0,1,"STR:lucap_35_pdx_tumor",FALSE
"group_L4_1a2f21fa","disease_vs_normal","group",5,"UNK",NA,19,19,0,0,0,"",FALSE
"group_L4_1a597031","small_molecule","group",2,"CHEBI:232613","BRM014",6,6,0,1,1,"CHEBI:232613",FALSE
"group_L4_1a9cd6cf","disease_vs_normal","group",2,"MeSH:D018222","Desmoid Tumors",5,5,1,0,1,"MeSH:D018222",FALSE
"group_L4_1ace973a","small_molecule","group",2,"STR:pembrolizumab","Pembrolizumab",13,13,0,1,1,"STR:pembrolizumab",FALSE
"group_L4_1add869c","disease_vs_normal","group",7,"UNK",NA,42,42,0,0,0,"",FALSE
"group_L4_1b0a9fae","disease_vs_normal","group",4,"MeSH:D002311","Cardiomyopathy, Dilated",62,62,1,0,1,"MeSH:D002311",FALSE
"group_L4_1b0eb38b","small_molecule","group",2,"CHEBI:29699","tunicamycin",8,8,0,1,1,"CHEBI:29699",FALSE
"group_L4_1b1c71d0","small_molecule","group",2,"CHEBI:87197","dichlorophenyl dicarboximide fungicide",2,2,0,1,1,"CHEBI:39112",FALSE
"group_L4_1b3fed3c","small_molecule","group",2,"CHEBI:75929","<small>D</small>-cycloserine(1+)",3,3,0,2,2,"STR:1_m_jq1|STR:jq1_500_nm",TRUE
"group_L4_1b63b818","disease_vs_normal","group",2,"STR:colitis_associated_cancer_patient_derived_xenograft_pdx","colitis associated cancer patient-derived xenograft (pdx)",8,8,1,0,1,"STR:colitis_associated_cancer_patient_derived_xenograft_pdx",FALSE
"group_L4_1bc4e885","disease_vs_normal","group",8,"STR:ipf","ipf",88,88,1,0,1,"STR:ipf",FALSE
"group_L4_1cd88c2c","disease_vs_normal","group",12,"UNK",NA,56,56,0,0,0,"",FALSE
"group_L4_1cdc6dff","small_molecule","group",2,"CHEBI:89324","24,25-Dihydroxyvitamin D",9,9,0,2,2,"STR:secukinumab|STR:vitamind",TRUE
"group_L4_1d0a02dd","disease_vs_normal","group",2,"MeSH:D001254","Astrocytoma",3,3,1,0,1,"MeSH:D001254",FALSE
"group_L4_1d10435a","small_molecule","group",3,"CHEBI:50924","sorafenib",7,7,0,1,1,"CHEBI:50924",FALSE
"group_L4_1d4f29ba","small_molecule","group",2,"CHEBI:63013","β-<small>D</small>-Gal<em>p</em>NAc-(1→3)-α-<small>D</small>-Gal<em>p</em>-(1→4)-β-<small>D</small>-Gal<em>p</em>-(1→4)-<small>D</small>-Glc<em>p</em>",2,2,0,2,2,"CHEBI:85990|STR:5_um_abiraterone_acetate",TRUE
"group_L4_1d4ff0fe","small_molecule","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L4_1d7b2a17","small_molecule","group",2,"CHEBI:8673","pyrimethamine",6,6,0,2,2,"STR:10_m_pyrimethamine|STR:10_m_pyrimethamine_for_72_h",TRUE
"group_L4_1da70147","disease_vs_normal","group",14,"UNK",NA,100,100,0,0,0,"",FALSE
"group_L4_1dac9e22","small_molecule","group",2,"CHEBI:134212","(<i>S</i>)-glaucine(1+)",4,4,0,4,4,"CHEBI:231358|CHEBI:231602|CHEBI:61397|CHEBI:90626",TRUE
"group_L4_1dd4cb98","small_molecule","group",3,"MeSH:D003101","Collodion",6,6,0,0,0,"",FALSE
"group_L4_1e1f8eb2","small_molecule","group",2,"STR:a4b17","a4b17",6,6,0,1,1,"STR:a4b17",FALSE
"group_L4_1ead23e7","disease_vs_normal","group",2,"STR:ad","ad",96,96,1,0,1,"STR:ad",FALSE
"group_L4_1ed78605","small_molecule","group",2,"CHEBI:34026","1,1,1-Trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane",9,9,0,2,2,"STR:0_5_mm_methyl_methanesulfonate_3_hours|STR:100_nm_4_hydroxy_tamoxifen_for_6_hours",TRUE
"group_L4_1ef5c8a4","disease_vs_normal","group",4,"STR:idiopathic_pulmonary_fibrosis","idiopathic pulmonary fibrosis",43,43,1,0,1,"STR:idiopathic_pulmonary_fibrosis",FALSE
"group_L4_1ef9332d","small_molecule","group",2,"STR:kj_pyr_9","kj-pyr-9",3,3,0,1,1,"STR:kj_pyr_9",FALSE
"group_L4_1eff5361","small_molecule","group",3,"CHEBI:4672","docetaxel anhydrous",12,12,0,2,2,"CHEBI:4672|STR:docetaxel_resistance",TRUE
"group_L4_1f53b7b7","cytokine_stim","group",2,"CHEBI:17236","2-hydroxy-6-oxohexa-2,4-dienoic acid",10,10,0,3,3,"STR:2000_iu_ifn_for_24hrs|STR:interferon_alpha_condition_18h|STR:interferon_alpha_condition_2h",TRUE
"group_L4_1f79cd65","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L4_1fa045f1","disease_vs_normal","group",9,"MeSH:D005815","Genetic Code",21,21,2,0,2,"STR:glioblastoma|STR:tumor_gbm",TRUE
"group_L4_1fa75cb5","disease_vs_normal","group",3,"STR:human_bladder_cancer_cell_line_j82","human bladder cancer cell line j82",3,3,1,0,1,"STR:human_bladder_cancer_cell_line_j82",FALSE
"group_L4_1fb97f19","pathogen_or_aggregate_exposure","group",3,"CHEBI:16412","lipopolysaccharide",21,21,0,4,4,"CHEBI:16412|STR:lps_treated|STR:stimulated_with_lps_for_12h|STR:stimulated_with_lps_for_8h",TRUE
"group_L4_1fc41cfe","cytokine_stim","group",7,"CHEBI:17236","2-hydroxy-6-oxohexa-2,4-dienoic acid",27,27,0,8,8,"STR:cxcl4_1_h|STR:cxcl4_3_h|STR:eryhtropoietinin|STR:gmcsf_100ng_ml|STR:ifnalpha",TRUE
"group_L4_1ff328cc","disease_vs_normal","group",2,"MeSH:D010051","Ovarian Neoplasms",5,5,1,0,1,"MeSH:D010051",FALSE
