"regola","n_cond","prec_A","cop_A","n_A"
"n_studi_model<=1 & !entita_MeSH & verso_gain",3,0.267605633802817,0.826086956521739,71
"n_studi_model<=1 & !dominato_da_modello",2,0.266666666666667,0.869565217391304,75
"k_effective<=10 & n_studi_model<=2 & !materiale_misto",3,0.266666666666667,0.869565217391304,75
"n_studi_model<=1 & n_studi_model<=2 & !dominato_da_modello",3,0.266666666666667,0.869565217391304,75
"n_studi_model<=1 & !dominato_da_modello & verso_gain",3,0.266666666666667,0.869565217391304,75
"k_effective<=5 & k_kish<=4 & !ramo_anchor",3,0.266666666666667,0.695652173913043,60
"k_effective<=5 & k_kish<=5 & !ramo_anchor",3,0.266666666666667,0.695652173913043,60
"k_effective<=5 & !ramo_anchor & controllo_veicolo",3,0.266666666666667,0.695652173913043,60
"k_kish<=4 & n_studi_model<=2 & frazione_efficace>=0.5",3,0.266666666666667,0.695652173913043,60
"!dominato & controllo_veicolo",2,0.266666666666667,0.521739130434783,45
"k_effective<=8 & frazione_efficace>=0.6 & !ramo_anchor",3,0.266666666666667,0.521739130434783,45
"k_kish<=3 & frazione_efficace>=0.5 & !entita_MeSH",3,0.266666666666667,0.521739130434783,45
"k_kish<=5 & frazione_efficace>=0.6 & !entita_NCBITaxon",3,0.266666666666667,0.521739130434783,45
"frazione_efficace>=0.5 & !materiale_misto & !stessi_membri",3,0.266666666666667,0.521739130434783,45
"frazione_efficace>=0.6 & !stessi_membri & !entita_MeSH",3,0.266666666666667,0.521739130434783,45
"!dominato & !dominato_da_modello & controllo_veicolo",3,0.266666666666667,0.521739130434783,45
"!dominato & controllo_veicolo & verso_gain",3,0.266666666666667,0.521739130434783,45
"k_effective<=3 & !entita_STR",2,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_effective<=4 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_effective<=5 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_effective<=6 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_effective<=8 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_effective<=10 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_kish<=3 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_kish<=4 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_kish<=5 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & n_studi_model<=2 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & dominato & !materiale_misto",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & dominato & !ramo_anchor",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & !entita_STR & controllo_veicolo",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & !entita_STR & verso_gain",3,0.266666666666667,0.347826086956522,30
"k_effective<=4 & k_kish<=2 & !ramo_anchor",3,0.266666666666667,0.347826086956522,30
"k_effective<=5 & k_kish<=2 & !materiale_misto",3,0.266666666666667,0.347826086956522,30
"k_effective<=5 & frazione_efficace>=0.6 & !entita_STR",3,0.266666666666667,0.347826086956522,30
"k_effective<=6 & k_kish<=2 & !materiale_misto",3,0.266666666666667,0.347826086956522,30
"k_kish<=2 & n_studi_model<=2 & !materiale_misto",3,0.266666666666667,0.347826086956522,30
"k_kish<=2 & !entita_NCBITaxon & !ramo_anchor",3,0.266666666666667,0.347826086956522,30
"frazione_efficace>=0.5 & I2_med<=70 & !materiale_misto",3,0.266666666666667,0.347826086956522,30
"k_effective<=3 & k_kish<=2 & I2_med<=50",3,0.266666666666667,0.173913043478261,15
"k_effective<=3 & I2_med<=60 & !stessi_membri",3,0.266666666666667,0.173913043478261,15
"k_effective<=3 & dominato & stessi_membri",3,0.266666666666667,0.173913043478261,15
"k_effective<=3 & stessi_membri & controllo_veicolo",3,0.266666666666667,0.173913043478261,15
"k_effective<=4 & frazione_efficace>=0.7 & !ramo_anchor",3,0.266666666666667,0.173913043478261,15
"k_effective<=4 & stessi_membri & !entita_STR",3,0.266666666666667,0.173913043478261,15
"k_effective<=5 & k_kish<=3 & entita_STR",3,0.266666666666667,0.173913043478261,15
"k_effective<=5 & dominato & entita_STR",3,0.266666666666667,0.173913043478261,15
"k_effective<=6 & k_kish<=3 & entita_STR",3,0.266666666666667,0.173913043478261,15
"k_effective<=6 & dominato & entita_STR",3,0.266666666666667,0.173913043478261,15
"k_kish<=3 & n_studi_model<=0 & !stessi_membri",3,0.266666666666667,0.173913043478261,15
"k_kish<=3 & stessi_membri & !entita_STR",3,0.266666666666667,0.173913043478261,15
"n_studi_model<=0 & frazione_efficace>=0.5 & dominato",3,0.266666666666667,0.173913043478261,15
"n_studi_model<=0 & frazione_efficace>=0.5 & !entita_STR",3,0.266666666666667,0.173913043478261,15
"I2_med<=50 & !materiale_misto & !entita_STR",3,0.266666666666667,0.173913043478261,15
"stessi_membri & !entita_STR & !entita_MeSH",3,0.266666666666667,0.173913043478261,15
"stessi_membri & !entita_STR & !ramo_anchor",3,0.266666666666667,0.173913043478261,15
"k_effective<=8 & !dominato_da_modello & !entita_NCBITaxon",3,0.265822784810127,0.91304347826087,79
"k_effective<=5 & !entita_MeSH",2,0.265625,0.739130434782609,64
"k_effective<=5 & k_effective<=6 & !entita_MeSH",3,0.265625,0.739130434782609,64
"k_effective<=5 & k_effective<=8 & !entita_MeSH",3,0.265625,0.739130434782609,64
"k_effective<=5 & k_effective<=10 & !entita_MeSH",3,0.265625,0.739130434782609,64
"k_effective<=5 & n_studi_model<=2 & !entita_MeSH",3,0.265625,0.739130434782609,64
"k_effective<=5 & !entita_MeSH & verso_gain",3,0.265625,0.739130434782609,64
"frazione_efficace>=0.5 & !materiale_misto & controllo_veicolo",3,0.265625,0.739130434782609,64
"k_effective<=4 & k_kish<=3 & !materiale_misto",3,0.26530612244898,0.565217391304348,49
"k_effective<=4 & !materiale_misto & !entita_MeSH",3,0.26530612244898,0.565217391304348,49
"k_effective<=8 & !materiale_misto & !stessi_membri",3,0.26530612244898,0.565217391304348,49
"frazione_efficace>=0.6 & !stessi_membri & controllo_veicolo",3,0.26530612244898,0.565217391304348,49
"k_kish<=5 & !entita_MeSH & !ramo_anchor",3,0.264705882352941,0.782608695652174,68
"frazione_efficace>=0.5 & !dominato_da_modello & !ramo_anchor",3,0.264705882352941,0.782608695652174,68
"k_kish<=5 & I2_med<=50",2,0.264705882352941,0.391304347826087,34
"I2_med<=50 & controllo_veicolo",2,0.264705882352941,0.391304347826087,34
"k_effective<=4 & k_kish<=3 & I2_med<=60",3,0.264705882352941,0.391304347826087,34
"k_effective<=4 & frazione_efficace>=0.5 & !entita_STR",3,0.264705882352941,0.391304347826087,34
"k_effective<=4 & I2_med<=70 & !materiale_misto",3,0.264705882352941,0.391304347826087,34
"k_kish<=5 & I2_med<=50 & I2_med<=60",3,0.264705882352941,0.391304347826087,34
"k_kish<=5 & I2_med<=50 & I2_med<=70",3,0.264705882352941,0.391304347826087,34
"k_kish<=5 & I2_med<=50 & verso_gain",3,0.264705882352941,0.391304347826087,34
"I2_med<=50 & I2_med<=60 & controllo_veicolo",3,0.264705882352941,0.391304347826087,34
"I2_med<=50 & I2_med<=70 & controllo_veicolo",3,0.264705882352941,0.391304347826087,34
"I2_med<=50 & controllo_veicolo & verso_gain",3,0.264705882352941,0.391304347826087,34
"!dominato & !stessi_membri & !ramo_anchor",3,0.264705882352941,0.391304347826087,34
"frazione_efficace>=0.5 & !ramo_anchor",2,0.263888888888889,0.826086956521739,72
"k_effective<=8 & !materiale_misto & controllo_veicolo",3,0.263888888888889,0.826086956521739,72
"k_effective<=10 & frazione_efficace>=0.5 & controllo_veicolo",3,0.263888888888889,0.826086956521739,72
"k_effective<=10 & !materiale_misto & !entita_MeSH",3,0.263888888888889,0.826086956521739,72
"frazione_efficace>=0.5 & !ramo_anchor & verso_gain",3,0.263888888888889,0.826086956521739,72
"!materiale_misto & !entita_MeSH & !entita_NCBITaxon",3,0.263888888888889,0.826086956521739,72
"k_effective<=10 & n_studi_model<=1",2,0.263157894736842,0.869565217391304,76
"n_studi_model<=2 & !materiale_misto",2,0.263157894736842,0.869565217391304,76
"frazione_efficace>=0.5 & !entita_MeSH",2,0.263157894736842,0.869565217391304,76
"k_effective<=10 & n_studi_model<=1 & n_studi_model<=2",3,0.263157894736842,0.869565217391304,76
"k_effective<=10 & n_studi_model<=1 & verso_gain",3,0.263157894736842,0.869565217391304,76
"k_effective<=10 & n_studi_model<=2 & !ramo_anchor",3,0.263157894736842,0.869565217391304,76
"n_studi_model<=2 & !materiale_misto & !dominato_da_modello",3,0.263157894736842,0.869565217391304,76
"n_studi_model<=2 & !materiale_misto & verso_gain",3,0.263157894736842,0.869565217391304,76
"n_studi_model<=2 & !dominato_da_modello & !ramo_anchor",3,0.263157894736842,0.869565217391304,76
"frazione_efficace>=0.5 & !dominato_da_modello & !entita_NCBITaxon",3,0.263157894736842,0.869565217391304,76
"frazione_efficace>=0.5 & !entita_MeSH & verso_gain",3,0.263157894736842,0.869565217391304,76
"k_effective<=5 & n_studi_model<=1 & !entita_MeSH",3,0.263157894736842,0.652173913043478,57
"k_kish<=4 & n_studi_model<=1 & !materiale_misto",3,0.263157894736842,0.652173913043478,57
"frazione_efficace>=0.6 & !dominato_da_modello & !entita_NCBITaxon",3,0.263157894736842,0.652173913043478,57
"!dominato & !entita_STR",2,0.263157894736842,0.434782608695652,38
"!dominato & !ramo_anchor",2,0.263157894736842,0.434782608695652,38
"k_effective<=6 & k_kish<=4 & I2_med<=60",3,0.263157894736842,0.434782608695652,38
"k_kish<=5 & n_studi_model<=1 & I2_med<=60",3,0.263157894736842,0.434782608695652,38
"k_kish<=5 & I2_med<=60 & !dominato_da_modello",3,0.263157894736842,0.434782608695652,38
"k_kish<=5 & I2_med<=60 & !entita_MeSH",3,0.263157894736842,0.434782608695652,38
"n_studi_model<=1 & I2_med<=60 & controllo_veicolo",3,0.263157894736842,0.434782608695652,38
"I2_med<=60 & !dominato_da_modello & controllo_veicolo",3,0.263157894736842,0.434782608695652,38
"I2_med<=60 & !entita_MeSH & controllo_veicolo",3,0.263157894736842,0.434782608695652,38
"!dominato & !dominato_da_modello & !entita_STR",3,0.263157894736842,0.434782608695652,38
"!dominato & !dominato_da_modello & !ramo_anchor",3,0.263157894736842,0.434782608695652,38
"!dominato & !entita_STR & controllo_veicolo",3,0.263157894736842,0.434782608695652,38
"!dominato & !entita_STR & verso_gain",3,0.263157894736842,0.434782608695652,38
"!dominato & !ramo_anchor & controllo_veicolo",3,0.263157894736842,0.434782608695652,38
"!dominato & !ramo_anchor & verso_gain",3,0.263157894736842,0.434782608695652,38
"k_kish<=4 & entita_STR",2,0.263157894736842,0.217391304347826,19
"n_studi_model<=0 & !entita_STR",2,0.263157894736842,0.217391304347826,19
"k_effective<=3 & I2_med<=50 & !entita_NCBITaxon",3,0.263157894736842,0.217391304347826,19
"k_effective<=4 & k_kish<=2 & I2_med<=50",3,0.263157894736842,0.217391304347826,19
"k_effective<=4 & n_studi_model<=0 & dominato",3,0.263157894736842,0.217391304347826,19
"k_effective<=6 & n_studi_model<=0 & frazione_efficace>=0.6",3,0.263157894736842,0.217391304347826,19
"k_effective<=8 & k_kish<=4 & entita_STR",3,0.263157894736842,0.217391304347826,19
"k_effective<=10 & k_kish<=4 & entita_STR",3,0.263157894736842,0.217391304347826,19
"k_effective<=10 & n_studi_model<=0 & !entita_STR",3,0.263157894736842,0.217391304347826,19
"k_kish<=2 & I2_med<=50 & !dominato_da_modello",3,0.263157894736842,0.217391304347826,19
"k_kish<=3 & n_studi_model<=0 & !ramo_anchor",3,0.263157894736842,0.217391304347826,19
"k_kish<=4 & k_kish<=5 & entita_STR",3,0.263157894736842,0.217391304347826,19
"k_kish<=4 & n_studi_model<=0 & !stessi_membri",3,0.263157894736842,0.217391304347826,19
"k_kish<=4 & n_studi_model<=2 & entita_STR",3,0.263157894736842,0.217391304347826,19
"k_kish<=4 & !dominato_da_modello & entita_STR",3,0.263157894736842,0.217391304347826,19
"k_kish<=4 & entita_STR & !entita_MeSH",3,0.263157894736842,0.217391304347826,19
"k_kish<=4 & entita_STR & !entita_NCBITaxon",3,0.263157894736842,0.217391304347826,19
"k_kish<=4 & entita_STR & verso_gain",3,0.263157894736842,0.217391304347826,19
"n_studi_model<=0 & n_studi_model<=1 & !entita_STR",3,0.263157894736842,0.217391304347826,19
"n_studi_model<=0 & n_studi_model<=2 & !entita_STR",3,0.263157894736842,0.217391304347826,19
"n_studi_model<=0 & dominato & !entita_NCBITaxon",3,0.263157894736842,0.217391304347826,19
"n_studi_model<=0 & !materiale_misto & !entita_STR",3,0.263157894736842,0.217391304347826,19
"n_studi_model<=0 & !dominato_da_modello & !entita_STR",3,0.263157894736842,0.217391304347826,19
"n_studi_model<=0 & !entita_STR & controllo_veicolo",3,0.263157894736842,0.217391304347826,19
"n_studi_model<=0 & !entita_STR & verso_gain",3,0.263157894736842,0.217391304347826,19
"frazione_efficace>=0.5 & I2_med<=50 & dominato",3,0.263157894736842,0.217391304347826,19
"I2_med<=60 & !materiale_misto & !stessi_membri",3,0.263157894736842,0.217391304347826,19
"dominato & !materiale_misto & stessi_membri",3,0.263157894736842,0.217391304347826,19
"n_studi_model<=2 & !ramo_anchor",2,0.2625,0.91304347826087,80
"frazione_efficace>=0.5 & !entita_NCBITaxon",2,0.2625,0.91304347826087,80
"n_studi_model<=2 & !ramo_anchor & verso_gain",3,0.2625,0.91304347826087,80
"frazione_efficace>=0.5 & !entita_NCBITaxon & verso_gain",3,0.2625,0.91304347826087,80
"k_effective<=5 & !dominato_da_modello & !entita_MeSH",3,0.262295081967213,0.695652173913043,61
"k_kish<=4 & frazione_efficace>=0.5 & !entita_NCBITaxon",3,0.262295081967213,0.695652173913043,61
"k_effective<=8 & !entita_NCBITaxon",2,0.261904761904762,0.956521739130435,84
"k_effective<=8 & k_effective<=10 & !entita_NCBITaxon",3,0.261904761904762,0.956521739130435,84
"k_effective<=8 & !entita_NCBITaxon & verso_gain",3,0.261904761904762,0.956521739130435,84
"!dominato & !stessi_membri",2,0.261904761904762,0.478260869565217,42
"k_effective<=6 & !stessi_membri & !entita_STR",3,0.261904761904762,0.478260869565217,42
"k_effective<=10 & k_kish<=5 & I2_med<=60",3,0.261904761904762,0.478260869565217,42
"k_effective<=10 & I2_med<=60 & controllo_veicolo",3,0.261904761904762,0.478260869565217,42
"k_kish<=5 & n_studi_model<=2 & I2_med<=60",3,0.261904761904762,0.478260869565217,42
"k_kish<=5 & I2_med<=60 & !entita_NCBITaxon",3,0.261904761904762,0.478260869565217,42
"n_studi_model<=1 & frazione_efficace>=0.6 & !ramo_anchor",3,0.261904761904762,0.478260869565217,42
"n_studi_model<=1 & I2_med<=70 & !dominato_da_modello",3,0.261904761904762,0.478260869565217,42
"n_studi_model<=2 & I2_med<=60 & controllo_veicolo",3,0.261904761904762,0.478260869565217,42
"I2_med<=60 & !entita_NCBITaxon & controllo_veicolo",3,0.261904761904762,0.478260869565217,42
"!dominato & !dominato_da_modello & !stessi_membri",3,0.261904761904762,0.478260869565217,42
"!dominato & !stessi_membri & verso_gain",3,0.261904761904762,0.478260869565217,42
"k_effective<=5 & !dominato_da_modello",2,0.261538461538462,0.739130434782609,65
"k_effective<=5 & k_effective<=6 & !dominato_da_modello",3,0.261538461538462,0.739130434782609,65
"k_effective<=5 & k_effective<=8 & !dominato_da_modello",3,0.261538461538462,0.739130434782609,65
"k_effective<=5 & k_effective<=10 & !dominato_da_modello",3,0.261538461538462,0.739130434782609,65
"k_effective<=5 & k_kish<=4 & !entita_NCBITaxon",3,0.261538461538462,0.739130434782609,65
"k_effective<=5 & k_kish<=5 & !entita_NCBITaxon",3,0.261538461538462,0.739130434782609,65
"k_effective<=5 & n_studi_model<=2 & !dominato_da_modello",3,0.261538461538462,0.739130434782609,65
"k_effective<=5 & !dominato_da_modello & verso_gain",3,0.261538461538462,0.739130434782609,65
"k_effective<=5 & !entita_NCBITaxon & controllo_veicolo",3,0.261538461538462,0.739130434782609,65
"k_effective<=6 & k_kish<=5 & n_studi_model<=1",3,0.261538461538462,0.739130434782609,65
"k_effective<=6 & k_kish<=5 & !dominato_da_modello",3,0.260869565217391,0.782608695652174,69
"k_effective<=8 & k_kish<=5 & !ramo_anchor",3,0.260869565217391,0.782608695652174,69
"k_kish<=5 & !entita_NCBITaxon & !ramo_anchor",3,0.260869565217391,0.782608695652174,69
"!dominato",1,0.260869565217391,0.521739130434783,46
"k_kish<=5 & frazione_efficace>=0.6",2,0.260869565217391,0.521739130434783,46
"!dominato & !dominato_da_modello",2,0.260869565217391,0.521739130434783,46
"!dominato & verso_gain",2,0.260869565217391,0.521739130434783,46
"k_effective<=4 & frazione_efficace>=0.5 & controllo_veicolo",3,0.260869565217391,0.521739130434783,46
"k_effective<=8 & k_kish<=5 & frazione_efficace>=0.6",3,0.260869565217391,0.521739130434783,46
"k_effective<=10 & k_kish<=5 & frazione_efficace>=0.6",3,0.260869565217391,0.521739130434783,46
"k_effective<=10 & frazione_efficace>=0.6 & !ramo_anchor",3,0.260869565217391,0.521739130434783,46
"k_kish<=5 & n_studi_model<=2 & frazione_efficace>=0.6",3,0.260869565217391,0.521739130434783,46
"k_kish<=5 & frazione_efficace>=0.5 & frazione_efficace>=0.6",3,0.260869565217391,0.521739130434783,46
"k_kish<=5 & frazione_efficace>=0.6 & controllo_veicolo",3,0.260869565217391,0.521739130434783,46
"k_kish<=5 & frazione_efficace>=0.6 & verso_gain",3,0.260869565217391,0.521739130434783,46
"!dominato & !dominato_da_modello & verso_gain",3,0.260869565217391,0.521739130434783,46
"k_kish<=3 & n_studi_model<=0",2,0.260869565217391,0.260869565217391,23
"dominato & stessi_membri",2,0.260869565217391,0.260869565217391,23
"k_effective<=3 & k_kish<=2 & I2_med<=70",3,0.260869565217391,0.260869565217391,23
"k_effective<=3 & I2_med<=60 & !entita_MeSH",3,0.260869565217391,0.260869565217391,23
"k_effective<=8 & dominato & stessi_membri",3,0.260869565217391,0.260869565217391,23
"k_effective<=8 & entita_STR & controllo_veicolo",3,0.260869565217391,0.260869565217391,23
"k_effective<=10 & k_kish<=3 & n_studi_model<=0",3,0.260869565217391,0.260869565217391,23
"k_effective<=10 & dominato & stessi_membri",3,0.260869565217391,0.260869565217391,23
"k_effective<=10 & entita_STR & controllo_veicolo",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & k_kish<=4 & n_studi_model<=0",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & k_kish<=5 & n_studi_model<=0",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & n_studi_model<=0 & n_studi_model<=1",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & n_studi_model<=0 & n_studi_model<=2",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & n_studi_model<=0 & !materiale_misto",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & n_studi_model<=0 & !dominato_da_modello",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & n_studi_model<=0 & verso_gain",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & dominato & stessi_membri",3,0.260869565217391,0.260869565217391,23
"k_kish<=3 & stessi_membri & controllo_veicolo",3,0.260869565217391,0.260869565217391,23
"k_kish<=4 & n_studi_model<=0 & frazione_efficace>=0.5",3,0.260869565217391,0.260869565217391,23
"k_kish<=4 & n_studi_model<=0 & !ramo_anchor",3,0.260869565217391,0.260869565217391,23
"k_kish<=4 & dominato & stessi_membri",3,0.260869565217391,0.260869565217391,23
"k_kish<=4 & !dominato_da_modello & stessi_membri",3,0.260869565217391,0.260869565217391,23
"k_kish<=5 & dominato & stessi_membri",3,0.260869565217391,0.260869565217391,23
