"cluster_id","agent_id","nome_llm","nome_vero","src","entity","scatta_llm","scatterebbe_vero","nel_deliverable"
"cgroup_L5_6ce4ac22","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:tuberculosis",FALSE,FALSE,FALSE
"cgroup_L5_6ce9535a","NCBITaxon:10358","Cytomegalovirus",NA,"onto","NCBITaxon:10358",FALSE,FALSE,FALSE
"cgroup_L5_6cfa3474","UNK",NA,NA,"STR","STR:aqp4_on",FALSE,FALSE,FALSE
"cgroup_L5_6cfdfe8a","UNK",NA,NA,"STR","STR:carbon_ion",FALSE,FALSE,FALSE
"cgroup_L5_6d02d99d","HGNC:4174","GATA6","GATA6","STR","STR:sigata6",FALSE,FALSE,FALSE
"cgroup_L5_6d04c149","CHEBI:68534","Enzalutamide","enzalutamide","onto","CHEMBL:CHEMBL4297278",FALSE,FALSE,FALSE
"cgroup_L5_6d05fa6b","CHEBI:231695","SNX-2112","SNX-2112","anchor","CHEBI:231695",TRUE,TRUE,FALSE
"cgroup_L5_6d094870","CHEBI:30740","EGTA","ethylene glycol bis(2-aminoethyl)tetraacetic acid","COMBO","COMBO:cpe+egta+inhibition",FALSE,FALSE,FALSE
"cgroup_L5_6d0a4dc4","CHEBI:41774","tamoxifen","tamoxifen","STR","STR:conditioned_medium_tam_mcf7",FALSE,FALSE,FALSE
"cgroup_L5_6d0f0b02","HGNC:23176","ISM2","ISM2","STR","STR:adenoviral_cyb5r3",FALSE,FALSE,FALSE
"cgroup_L5_6d0fd840","STR:pea/fn/bmp2+gel","PEA/FN/BMP2+gel",NA,"COMBO","COMBO:gel+pea fn bmp2",FALSE,FALSE,FALSE
"cgroup_L5_6d116d81","CHEBI:232492","SC79","SC79","onto","CHEBI:232492",FALSE,FALSE,FALSE
"cgroup_L5_6d12d5a5","HGNC:19235","AATF","AATF","STR","STR:np_sirna",FALSE,FALSE,FALSE
"cgroup_L5_6d138246","MeSH:D003424","Crohn's disease","Crohn Disease","STR","STR:cdp09_959",FALSE,FALSE,FALSE
"cgroup_L5_6d1475c7","MeSH:D003876","Atopic Dermatitis","Dermatitis, Atopic","STR","STR:chronic_lesional",FALSE,FALSE,FALSE
"cgroup_L5_6d152d2f","STR:high altitude","high altitude",NA,"STR","STR:non_ams",FALSE,FALSE,FALSE
"cgroup_L5_6d1a0b9f","NCBITaxon:158","Treponema denticola",NA,"STR","STR:t_denticola",FALSE,FALSE,FALSE
"cgroup_L5_6d1ec673","CHEBI:28285","oligomycin A","oligomycin A","anchor","CHEBI:28285",TRUE,TRUE,FALSE
"cgroup_L5_6d2154a8","UNK",NA,NA,"STR","STR:0_01_rgo_light_trained",FALSE,FALSE,FALSE
"cgroup_L5_6d332b95","STR:ikaros family zinc finger 1","IKAROS family zinc finger 1",NA,"onto","HGNC:13176",FALSE,FALSE,FALSE
"cgroup_L5_6d35b470","CHEBI:133696","desmethylanhydrotetracycline zwitterion","desmethylanhydrotetracycline zwitterion","onto","CHEMBL:CHEMBL2017974",FALSE,FALSE,FALSE
"cgroup_L5_6d3c007e","CHEBI:42839","puromycin aminonucleoside","3'-amino-3'-deoxy-<em>N</em><small><sup>6</small></sup>,<em>N</em><small><sup>6</small></sup>-dimethyladenosine","STR","STR:t4873",FALSE,FALSE,FALSE
"cgroup_L5_6d3e38f7","NCBITaxon:333760","Human papillomavirus type 16",NA,"STR","STR:e6e7_hpv16",FALSE,FALSE,FALSE
"cgroup_L5_6d470395","NCBITaxon:2697049","SARS-CoV-2",NA,"STR","STR:v3_chadox_bnt162b_mrna_1273",FALSE,FALSE,FALSE
"cgroup_L5_6d58c751","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","onto","MeSH:D008113",FALSE,FALSE,FALSE
"cgroup_L5_6d615561","HGNC:1764","CDH5","CDH5","STR","STR:jcad_sirna",FALSE,FALSE,FALSE
"cgroup_L5_6d625eec","NCBITaxon:12814","Respiratory Syncytial Virus",NA,"STR","STR:us_1635405",FALSE,FALSE,FALSE
"cgroup_L5_6d78d0d0","CHEBI:192370","E64","E64 zwitterion","STR","STR:e64fc65",FALSE,FALSE,FALSE
"cgroup_L5_6d7bb6ed","HGNC:16212","PCED1A","PCED1A","STR","STR:sgitpr3",FALSE,FALSE,FALSE
"cgroup_L5_6d82423a","STR:llc0150_2um_for_24h","llc0150 2um for 24h",NA,"STR","STR:llc0150",FALSE,FALSE,FALSE
"cgroup_L5_6d856101","CHEBI:746908","lurbinectedin","lurbinectedin","STR","STR:lurbinectin",FALSE,FALSE,FALSE
"cgroup_L5_6d88fac9","STR:cathepsin v","cathepsin V",NA,"STR","STR:ctsv",FALSE,FALSE,FALSE
"cgroup_L5_6d8cf491","HGNC:24042","WWTR1","WWTR1","onto","HGNC:24042",FALSE,FALSE,FALSE
"cgroup_L5_6d8e937d","HGNC:2299","CPB1","CPB1","STR","STR:splice_site_mutant_bcl7a",FALSE,FALSE,FALSE
"cgroup_L5_6d92d7ab","HGNC:16855","TRAM2","TRAM2","COMBO","COMBO:cit+r1881",FALSE,FALSE,FALSE
"cgroup_L5_6d931618","CHEBI:15367","retinoic acid","<i>all</i>-<i>trans</i>-retinoic acid","STR","STR:differentiation_medium",FALSE,FALSE,FALSE
"cgroup_L5_6d932d39","MeSH:D003922","Type 1 Diabetes Mellitus","Diabetes Mellitus, Type 1","STR","STR:tb_ih",FALSE,FALSE,FALSE
"cgroup_L5_6d97ff5e","MeSH:D015820","Cadherins","Cadherins","STR","STR:pcad_sgrna3",FALSE,FALSE,FALSE
"cgroup_L5_6da53771","MeSH:D004387","Dupuytren's contracture","Dupuytren Contracture","STR","STR:dupuytren_s",FALSE,FALSE,FALSE
"cgroup_L5_6dab4614","CHEMBL:CHEMBL3707395","ELAFIBRANOR",NA,"onto","CHEMBL:CHEMBL3707395",FALSE,FALSE,FALSE
"cgroup_L5_6dae5326","STR:high intensity focused ultrasound","High Intensity Focused Ultrasound",NA,"STR","STR:hifu",FALSE,FALSE,FALSE
"cgroup_L5_6dc8ab9b","HGNC:11967","CELF3","CELF3","STR","STR:tp53r273h",FALSE,FALSE,FALSE
"cgroup_L5_6dc8ae8f","UNK",NA,NA,"STR","STR:trisomy_3",FALSE,FALSE,FALSE
"cgroup_L5_6dce95da","HGNC:3323","ELK2AP","ELK2AP","onto","HGNC:2890",FALSE,FALSE,FALSE
"cgroup_L5_6dd6cb3d","CHEBI:230486","mevociclib","mevociclib","onto","CHEBI:230486",FALSE,FALSE,FALSE
"cgroup_L5_6de434b0","HGNC:1100","BRCA1","BRCA1","STR","STR:bptf_ko",FALSE,FALSE,FALSE
"cgroup_L5_6def4de4","HGNC:11389","STK11","STK11","onto","HGNC:12428",FALSE,FALSE,FALSE
"cgroup_L5_6df40c8f","STR:ici_174","ici 174",NA,"STR","STR:1_5_ici_174_864_100_um_snc80_100_nm",FALSE,FALSE,FALSE
"cgroup_L5_6df6a50e","CHEBI:50709","<small>D</small>-homomethionine","<small>D</small>-homomethionine","onto","CHEBI:50924",FALSE,FALSE,TRUE
"cgroup_L5_6dfeef89","CHEBI:50131","5-aza-2'-deoxycytidine","5-aza-2'-deoxycytidine","COMBO","COMBO:dnmt+hdac",FALSE,FALSE,FALSE
"cgroup_L5_6e09d3c5","HGNC:30022","PPARGC1B","PPARGC1B","STR","STR:pgc1_beta_sirna",FALSE,FALSE,FALSE
"cgroup_L5_6e176c2b","CHEBI:27388","benzoylacetyl-CoA","benzoylacetyl-CoA","onto","HGNC:6861",FALSE,FALSE,FALSE
"cgroup_L5_6e1a3952","CHEBI:4781","emetine","emetine","COMBO","COMBO:emetine+hydrate",FALSE,FALSE,FALSE
"cgroup_L5_6e23051e","CHEMBL:CHEMBL5095044","SUBASUMSTAT",NA,"onto","CHEMBL:CHEMBL5095044",FALSE,FALSE,FALSE
"cgroup_L5_6e2495df","CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","onto","CHEBI:232544",FALSE,FALSE,FALSE
"cgroup_L5_6e26d9ef","UNK",NA,NA,"STR","STR:us_1630672",FALSE,FALSE,FALSE
"cgroup_L5_6e28a28c","STR:ccoc","ccoc",NA,"STR","STR:dg1187",FALSE,FALSE,FALSE
"cgroup_L5_6e2a6d79","STR:hyperthyroidism","hyperthyroidism",NA,"onto","MeSH:D006980",FALSE,FALSE,FALSE
"cgroup_L5_6e2ba298","HGNC:9370","PRIM2","PRIM2","onto","HGNC:8760",FALSE,FALSE,FALSE
"cgroup_L5_6e45cdb3","CHEBI:28177","theophylline","theophylline","onto","CHEBI:28177",FALSE,FALSE,FALSE
"cgroup_L5_6e464870","HGNC:16312","KIR3DL3","KIR3DL3","STR","STR:shcfat1",FALSE,FALSE,FALSE
"cgroup_L5_6e513f96","STR:evs from su_dhl4","EVs from SU_DHL4",NA,"STR","STR:evs_su_dhl4",FALSE,FALSE,FALSE
"cgroup_L5_6e55f3a6","MeSH:D011471","Prostate cancer","Prostatic Neoplasms","STR","STR:cpt1a_oe",FALSE,FALSE,FALSE
"cgroup_L5_6e57a9d8","HGNC:3597","FAU","FAU","onto","HGNC:3767",FALSE,FALSE,FALSE
"cgroup_L5_6e60f1f4","STR:rn_0005_30nm","rn-0005_30nm",NA,"STR","STR:rn_0005",FALSE,FALSE,FALSE
"cgroup_L5_6e622f69","CHEBI:5855","ibuprofen","ibuprofen","STR","STR:post_anti_tnf",FALSE,FALSE,FALSE
"cgroup_L5_6e643d50","UNK",NA,NA,"COMBO","COMBO:dbrd9+ss18+ssx1",FALSE,FALSE,FALSE
"cgroup_L5_6e67db2d","HGNC:12981","ZNF19","ZNF19","STR","STR:znf19",FALSE,FALSE,FALSE
"cgroup_L5_6e6e0b17","HGNC:5761","IGKV1OR-2","IGKV1OR-2","STR","STR:etv7",FALSE,FALSE,FALSE
"cgroup_L5_6e732aaf","HGNC:25900","C1orf198","C1orf198","STR","STR:trim11_sgrna1_kdm5c_sgrna2",FALSE,FALSE,FALSE
"cgroup_L5_6e7c32a9","CHEBI:4659","disulfiram","disulfiram","anchor","CHEBI:4659",TRUE,TRUE,FALSE
"cgroup_L5_6e7c8f2d","UNK",NA,NA,"STR","STR:mapki",FALSE,FALSE,FALSE
"cgroup_L5_6e839daa","HGNC:6221","KCNA3","KCNA3","COMBO","COMBO:arsenite+sodium",FALSE,FALSE,FALSE
"cgroup_L5_6e8476f4","MeSH:D009427","Netherlands Antilles","Netherlands Antilles","onto","HGNC:7960",FALSE,FALSE,FALSE
"cgroup_L5_6e9f3913","MeSH:D010051","ovarian cancer","Ovarian Neoplasms","STR","STR:ovarian_tumor",FALSE,FALSE,FALSE
"cgroup_L5_6ea2a2af","HGNC:3032","DRP2","DRP2","STR","STR:sherg",FALSE,FALSE,FALSE
"cgroup_L5_6eaa2957","HGNC:3478","ETF1P1","ETF1P1","STR","STR:shfoxa1shhi1a",FALSE,FALSE,FALSE
"cgroup_L5_6eaeaebe","STR:electrical pulse stimulation","electrical pulse stimulation",NA,"anchor","STR:electrical pulse stimulation",TRUE,FALSE,FALSE
"cgroup_L5_6eb0dbe6","HGNC:11948","TNNT1","TNNT1","onto","HGNC:11948",FALSE,FALSE,FALSE
"cgroup_L5_6ebcc61d","HGNC:6407","KRAS","KRAS","STR","STR:kras_k3rnai_duplex",FALSE,FALSE,FALSE
"cgroup_L5_6ec259e1","STR:cpga","cpga",NA,"STR","STR:cpga",FALSE,FALSE,FALSE
"cgroup_L5_6ec55138","HGNC:6210","CD82","CD82","onto","HGNC:6307",FALSE,FALSE,FALSE
"cgroup_L5_6ec6afa1","CHEMBL:CHEMBL3653256","SIREMADLIN",NA,"onto","CHEMBL:CHEMBL3653256",FALSE,FALSE,FALSE
"cgroup_L5_6ecd4c88","CHEBI:233197","devimistat","devimistat","onto","CHEBI:233197",FALSE,FALSE,FALSE
"cgroup_L5_6ed468ff","CHEBI:26666","short-chain fatty acids","short-chain fatty acid","STR","STR:gut_liver_scfa_interaction",FALSE,FALSE,FALSE
"cgroup_L5_6eda333b","CHEBI:46024","trichostatin A","trichostatin A","onto","CHEBI:46024",FALSE,FALSE,FALSE
"cgroup_L5_6edb00f1","CHEBI:27899","cisplatin","cisplatin","onto","CHEBI:30351",FALSE,FALSE,FALSE
"cgroup_L5_6ee37e57","MeSH:D002583","cervical cancer","Uterine Cervical Neoplasms","STR","STR:cancer_stage_ib2_iia1",FALSE,FALSE,FALSE
"cgroup_L5_6ee82e11","STR:arginase 1","arginase 1",NA,"onto","CHEBI:16467",FALSE,FALSE,FALSE
"cgroup_L5_6ee86f02","MeSH:D013167","ankylosing spondylitis","Spondylitis, Ankylosing","anchor","MeSH:D013167",TRUE,TRUE,TRUE
"cgroup_L5_6eeaa61d","CHEBI:133846","aspernigrin A","aspernigrin A","STR","STR:24_cb1",FALSE,FALSE,FALSE
"cgroup_L5_6ef127c7","MeSH:D011471","prostate cancer","Prostatic Neoplasms","STR","STR:sierg_oligo_3",FALSE,FALSE,FALSE
"cgroup_L5_6ef6c614","HGNC:6876","MAPK14","MAPK14","onto","HGNC:7577",FALSE,FALSE,FALSE
"cgroup_L5_6f01c867","UNK",NA,NA,"STR","STR:olfm4_ret_fusion_plasmid",FALSE,FALSE,FALSE
"cgroup_L5_6f045390","MeSH:D006246","Harmaline","Harmaline","STR","STR:th159",FALSE,FALSE,FALSE
"cgroup_L5_6f0a11e2","STR:upadacitinib","upadacitinib",NA,"onto","CHEMBL:CHEMBL3622821",FALSE,FALSE,FALSE
"cgroup_L5_6f0b3a50","MeSH:D008268","Age-related macular degeneration","Macular Degeneration","onto","MeSH:D008268",FALSE,FALSE,FALSE
"cgroup_L5_6f1baaea","CHEBI:86474","RO4929097","RO4929097","onto","CHEBI:86474",FALSE,FALSE,FALSE
"cgroup_L5_6f230d12","STR:induced cafs (icafs)","induced CAFs (iCAFs)",NA,"STR","STR:induced_cafs_icafs",FALSE,FALSE,FALSE
"cgroup_L5_6f2b7a27","STR:mir-3622","miR-3622",NA,"anchor","STR:mir-3622",TRUE,FALSE,FALSE
"cgroup_L5_6f2c0348","MeSH:D017077","conditioned medium","Culture Media, Conditioned","STR","STR:5h_cm",FALSE,FALSE,FALSE
"cgroup_L5_6f32e6be","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","STR","STR:stage_i",FALSE,FALSE,FALSE
"cgroup_L5_6f37e875","STR:plus_ser_gly_48_hr","plus ser/gly 48 hr",NA,"COMBO","COMBO:gly+ser",FALSE,FALSE,FALSE
"cgroup_L5_6f3f2467","HGNC:26851","LRTM3","LRTM3","STR","STR:shrna_targeting_mycnos1_transcript",FALSE,FALSE,FALSE
"cgroup_L5_6f3f556c","CHEBI:134125","(R)-NADHX","(R)-NADHX","onto","CHEBI:7566",FALSE,FALSE,FALSE
"cgroup_L5_6f3f7a89","CHEBI:68508","diethyl maleate","diethyl maleate","STR","STR:compound_4d",FALSE,FALSE,FALSE
"cgroup_L5_6f42e3d9","STR:raf709","raf709",NA,"STR","STR:raf709",FALSE,FALSE,FALSE
"cgroup_L5_6f451bc3","CHEBI:84596","U1 small nuclear RNA","U1 small nuclear RNA","onto","CHEBI:67208",FALSE,FALSE,FALSE
"cgroup_L5_6f4c058e","HGNC:12345","TRR-TCG4-1","TRR-TCG4-1","onto","CHEMBL:CHEMBL4297522",FALSE,FALSE,FALSE
"cgroup_L5_6f611a65","HGNC:11892","TNF","TNF","STR","STR:malat1_lna2",FALSE,FALSE,FALSE
"cgroup_L5_6f631c61","CHEBI:40594","5-[(2-acetamidoethyl)amino]naphthalene-1-sulfonic acid","5-[(2-acetamidoethyl)amino]naphthalene-1-sulfonic acid","onto","CHEBI:40594",FALSE,FALSE,FALSE
"cgroup_L5_6f6400a8","HGNC:16067","MYOCD","MYOCD","STR","STR:myoc_2c",FALSE,FALSE,FALSE
"cgroup_L5_6f67327d","MeSH:D055752","Small Cell Lung Carcinoma","Small Cell Lung Carcinoma","onto","MeSH:D055752",FALSE,FALSE,FALSE
"cgroup_L5_6f71682c","MeSH:D000077195","oral squamous cell carcinoma","Squamous Cell Carcinoma of Head and Neck","STR","STR:eolp",FALSE,FALSE,FALSE
"cgroup_L5_6f730adc","STR:colorectal_cancer_tissue","colorectal cancer tissue",NA,"STR","STR:gzyc",FALSE,FALSE,FALSE
"cgroup_L5_6f7e84e2","HGNC:6407","KRAS","KRAS","STR","STR:g12v_h1047r",FALSE,FALSE,FALSE
"cgroup_L5_6f895f69","STR:nerd","nerd",NA,"STR","STR:nerd",FALSE,FALSE,FALSE
"cgroup_L5_6f90a68d","STR:laminar shear stress","laminar shear stress",NA,"anchor","STR:laminar shear stress",TRUE,FALSE,FALSE
"cgroup_L5_6f94d319","STR:small nuclear ribonucleoprotein d3 polypeptide","small nuclear ribonucleoprotein D3 polypeptide",NA,"STR","STR:sisnrpd3",FALSE,FALSE,FALSE
"cgroup_L5_6f95d53c","STR:melanoma_primary_tumor","melanoma primary tumor",NA,"anchor","STR:melanoma_primary_tumor",TRUE,FALSE,FALSE
"cgroup_L5_6f9b0d53","HGNC:7797","NFKBIA","NFKBIA","STR","STR:ikba_knockout",FALSE,FALSE,FALSE
"cgroup_L5_6fa2dbad","STR:henoch-schonlein purpura nephritis","Henoch-Schonlein Purpura Nephritis",NA,"STR","STR:henoch_schonlein_purpura_nephritis_10_months",FALSE,FALSE,FALSE
"cgroup_L5_6fa3f929","CHEBI:175901","gemcitabine","gemcitabine","anchor","CHEBI:175901",TRUE,TRUE,FALSE
"cgroup_L5_6fa4d173","CHEBI:15377","water","water","COMBO","COMBO:iik7+melatonin",FALSE,FALSE,FALSE
"cgroup_L5_6fa619fb","STR:osteoarthritis","osteoarthritis",NA,"anchor","STR:osteoarthritis",TRUE,FALSE,FALSE
"cgroup_L5_6facf4b6","HGNC:7892","PNP","PNP","STR","STR:hnf4alpha2",FALSE,FALSE,FALSE
"cgroup_L5_6fbb2bd8","STR:serine and arginine rich splicing factor 3","serine and arginine rich splicing factor 3",NA,"STR","STR:srsf3_knockdown_1",FALSE,FALSE,FALSE
"cgroup_L5_6fbed7c0","STR:mir-3662-ko","miR-3662-KO",NA,"anchor","STR:mir-3662-ko",TRUE,FALSE,FALSE
"cgroup_L5_6fbf993c","HGNC:11744","TFAP2C","TFAP2C","STR","STR:shp3_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_6fc04837","CHEBI:37537","Phorbol 12-myristate 13-acetate","phorbol 13-acetate 12-myristate","STR","STR:6_cl1",FALSE,FALSE,FALSE
"cgroup_L5_6fc3d83c","CHEBI:5801","hydroxychloroquine","hydroxychloroquine","COMBO","COMBO:adenovirus+hydroxychloroquine",FALSE,FALSE,FALSE
"cgroup_L5_6fc71869","UNK",NA,NA,"STR","STR:degenerator",FALSE,FALSE,FALSE
"cgroup_L5_6fcbbfc3","STR:suicide","suicide",NA,"STR","STR:suicide",FALSE,FALSE,FALSE
"cgroup_L5_6fcd500a","CHEBI:28112","nickel atom","nickel atom","onto","CHEBI:28112",FALSE,FALSE,FALSE
"cgroup_L5_6fdbde13","STR:icam1_dxd","icam1-dxd",NA,"STR","STR:icam1_dxd",FALSE,FALSE,FALSE
"cgroup_L5_6fdd6fa1","CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","onto","CHEBI:232556",FALSE,FALSE,FALSE
"cgroup_L5_6fde5f9f","HGNC:13007","ZNF215","ZNF215","STR","STR:zfp36l1_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_6fea95a8","HGNC:1131","BTG2","BTG2","onto","HGNC:1100",FALSE,FALSE,FALSE
"cgroup_L5_6fedc375","HGNC:16262","YAP1","YAP1","STR","STR:yap_tead305",FALSE,FALSE,FALSE
"cgroup_L5_6fefeceb","HGNC:31602","MIR222","MIR222","STR","STR:mir328_3p",FALSE,FALSE,FALSE
"cgroup_L5_6ff46964","MeSH:D001943","breast cancer","Breast Neoplasms","STR","STR:hk1_lmp1_ev",FALSE,FALSE,FALSE
"cgroup_L5_6ff500f4","CHEBI:190519","beta-lactoglobulin","beta-lactoglobulin","STR","STR:milk",FALSE,FALSE,FALSE
"cgroup_L5_6ff8a990","CHEBI:5062","finasteride","finasteride","onto","CHEBI:5062",FALSE,FALSE,FALSE
"cgroup_L5_6ffba556","CHEBI:37845","growth hormone","growth hormone","onto","CHEBI:37845",FALSE,FALSE,FALSE
"cgroup_L5_7000da65","HGNC:11630","HNF1B","HNF1B","STR","STR:rett_syndrome",FALSE,FALSE,FALSE
"cgroup_L5_70040170","HGNC:8910","PGR","PGR","STR","STR:sint_epc",FALSE,FALSE,FALSE
"cgroup_L5_7011942b","HGNC:14929","SIRT1","SIRT1","COMBO","COMBO:dht+sirt1 kd",FALSE,FALSE,FALSE
"cgroup_L5_701bda18","HGNC:11998","TP53","TP53","STR","STR:p53_r273h",FALSE,FALSE,FALSE
"cgroup_L5_701eef14","UNK",NA,NA,"STR","STR:facs_sorted",FALSE,FALSE,FALSE
"cgroup_L5_701f051f","HGNC:23537","DHTKD1","DHTKD1","STR","STR:shkim_1_shkim_1",FALSE,FALSE,FALSE
"cgroup_L5_701fac6f","HGNC:12836","XRN2","XRN2","onto","HGNC:12836",FALSE,FALSE,FALSE
"cgroup_L5_7024029a","HGNC:11892","TNF","TNF","onto","HGNC:30935",FALSE,FALSE,FALSE
"cgroup_L5_7027d2a8","MeSH:D003922","Type 1 Diabetes","Diabetes Mellitus, Type 1","STR","STR:permanent_neurological_complications",FALSE,FALSE,FALSE
"cgroup_L5_7028cfb8","STR:pn96","pn96",NA,"STR","STR:cortical",FALSE,FALSE,FALSE
"cgroup_L5_7029d886","HGNC:11892","TNF","TNF","COMBO","COMBO:sihectd3+tnfalpha",FALSE,FALSE,FALSE
"cgroup_L5_702a5dea","CHEBI:79605","3-allyloxyestra-1,3,5(10),7-tetraene-16,17-dione dioxime","3-allyloxyestra-1,3,5(10),7-tetraene-16,17-dione dioxime","onto","CHEBI:75998",FALSE,FALSE,TRUE
"cgroup_L5_70381a85","CHEBI:63616","Pemetrexed","pemetrexed","onto","CHEBI:31263",FALSE,FALSE,FALSE
"cgroup_L5_703be51a","CHEBI:68508","diethyl maleate","diethyl maleate","STR","STR:sc622986",FALSE,FALSE,FALSE
"cgroup_L5_703e9256","CHEBI:76023","thioflavine T","thioflavine T","onto","CHEBI:90936",FALSE,FALSE,FALSE
"cgroup_L5_70433e7a","HGNC:4881","HEY2","HEY2","STR","STR:chrm_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_7044c9ad","MeSH:D000077195","oral squamous cell carcinoma","Squamous Cell Carcinoma of Head and Neck","STR","STR:premalignant",FALSE,FALSE,FALSE
"cgroup_L5_704ae598","HGNC:11005","SLC2A1","SLC2A1","STR","STR:shsetd2",FALSE,FALSE,FALSE
"cgroup_L5_704b1458","MeSH:D015470","acute myeloid leukemia","Leukemia, Myeloid, Acute","STR","STR:untreated_visit_2a",FALSE,FALSE,FALSE
"cgroup_L5_704bb29c","STR:ex vivo lung culture","ex vivo lung culture",NA,"anchor","STR:ex vivo lung culture",TRUE,FALSE,FALSE
"cgroup_L5_705d5d8b","MeSH:D016207","cytokine","Cytokines","anchor","MeSH:D016207",TRUE,FALSE,FALSE
"cgroup_L5_7066cf0e","HGNC:28201","TMEM128","TMEM128","onto","HGNC:28912",FALSE,FALSE,FALSE
"cgroup_L5_706a90b0","HGNC:16339","CDC42P1","CDC42P1","STR","STR:ptpn14",FALSE,FALSE,FALSE
"cgroup_L5_706be06b","CHEBI:68501","dTDP-4-amino-4,6-dideoxy-α-<small>D</small>-glucose(1−)","dTDP-4-amino-4,6-dideoxy-α-<small>D</small>-glucose(1−)","onto","CHEBI:63959",FALSE,FALSE,FALSE
"cgroup_L5_706e4a30","STR:ltenza_cmyc","ltenza  cmyc",NA,"STR","STR:cmyc_ltenza",FALSE,FALSE,FALSE
"cgroup_L5_707d3d55","HGNC:16463","PRPF40A","PRPF40A","STR","STR:shmob2",FALSE,FALSE,FALSE
"cgroup_L5_707da8eb","NCBITaxon:11234","measles virus",NA,"STR","STR:recovery_3mo",FALSE,FALSE,FALSE
"cgroup_L5_708ad842","STR:labor","labor",NA,"STR","STR:term_early_labour_artificial_rom",FALSE,FALSE,FALSE
"cgroup_L5_708bb8a1","UNK",NA,NA,"STR","STR:postnatal",FALSE,FALSE,FALSE
"cgroup_L5_70929d93","HGNC:11444","STXBP1","STXBP1","onto","HGNC:17357",FALSE,FALSE,FALSE
"cgroup_L5_7093234a","MeSH:D001172","rheumatoid arthritis","Arthritis, Rheumatoid","STR","STR:non_load_bearing",FALSE,FALSE,FALSE
"cgroup_L5_70934585","NCBITaxon:11234","measles virus",NA,"STR","STR:covid_19_early",FALSE,FALSE,FALSE
"cgroup_L5_7094d9ea","HGNC:6001","IL2","IL2","STR","STR:k562_41bbl_cd40_mbil21",FALSE,FALSE,FALSE
"cgroup_L5_70a039f9","STR:pn96","pn96",NA,"STR","STR:hepatic",FALSE,FALSE,FALSE
"cgroup_L5_70b0081c","STR:300_m_t_bhp","300 î¼m t-bhp",NA,"STR","STR:t_bhp",FALSE,FALSE,FALSE
"cgroup_L5_70b23977","STR:psychosis_bipolar","psychosis_bipolar",NA,"anchor","STR:psychosis_bipolar",TRUE,FALSE,FALSE
"cgroup_L5_70b40b0c","MeSH:D011471","prostate cancer","Prostatic Neoplasms","COMBO","COMBO:dht+dihydrotestosterone+shrb",FALSE,FALSE,FALSE
"cgroup_L5_70c502ed","MeSH:D014466","ultraviolet radiation","Ultraviolet Rays","onto","CHEBI:4806",FALSE,FALSE,FALSE
"cgroup_L5_70cb05e2","CHEBI:34203","2,2',4,4',6,6'-hexachlorobiphenyl","2,2',4,4',6,6'-hexachlorobiphenyl","COMBO","COMBO:atra+decitabine",FALSE,FALSE,FALSE
"cgroup_L5_70cb4dbc","HGNC:6014","IL4","IL4","onto","CHEMBL:CHEMBL1213284",FALSE,FALSE,FALSE
"cgroup_L5_70cbdc79","HGNC:7611","MYOD1","MYOD1","STR","STR:vp64_mouse_myod_fusion",FALSE,FALSE,FALSE
"cgroup_L5_70cf0307","CHEBI:50914","PI3K inhibitor","EC 2.7.1.137 (phosphatidylinositol 3-kinase) inhibitor","STR","STR:p110",FALSE,FALSE,FALSE
"cgroup_L5_70d74da6","STR:tfb_tboa","tfb-tboa",NA,"STR","STR:tfb_tboa",FALSE,FALSE,FALSE
"cgroup_L5_70dd4c76","CHEBI:28262","dimethyl sulfoxide","dimethyl sulfoxide","STR","STR:oskm",FALSE,FALSE,FALSE
"cgroup_L5_70dee5f4","CHEBI:68534","enzalutamide","enzalutamide","COMBO","COMBO:enzalutamide+onvansertib",TRUE,TRUE,FALSE
"cgroup_L5_70e74e03","CHEBI:42068","idarubicin","idarubicin","onto","CHEBI:24786",FALSE,FALSE,FALSE
"cgroup_L5_70eb6779","STR:psoriasis","psoriasis",NA,"STR","STR:psoriasis",FALSE,FALSE,FALSE
"cgroup_L5_70ec763f","HGNC:17190","OLFM4","OLFM4","onto","CHEBI:80240",FALSE,FALSE,FALSE
"cgroup_L5_70eff9c8","STR:transcription factor 2, liver 1","transcription factor 2, liver 1",NA,"STR","STR:pb_tfcp2l1",FALSE,FALSE,FALSE
