"cluster_id","study_id","gen_trattato","gen_controllo","stato","trattato","controllo"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Sunitinib ; treatment=Sunitinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_3a0a595f","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Dasatinib ; treatment=Dasatinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Gefitinib ; treatment=Gefitinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Sorafenib ; treatment=Sorafenib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Nilotinib ; treatment=Nilotinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Crizotinib ; treatment=Crizotinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Regorafenib ; treatment=Regorafenib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Cabozantinib ; treatment=Cabozantinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Afatinib ; treatment=Afatinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_b3ccf1c1","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Vandetanib ; treatment=Vandetanib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Lapatinib ; treatment=Lapatinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Afatinib ; treatment=Afatinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Cabozantinib ; treatment=Cabozantinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Crizotinib ; treatment=Crizotinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Gefitinib ; treatment=Gefitinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Imatinib ; treatment=Imatinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Lapatinib ; treatment=Lapatinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_MK2206 ; treatment=MK2206 ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Neratinib ; treatment=Neratinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Osimertinib ; treatment=Osimertinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Ponatinib ; treatment=Ponatinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Regorafenib ; treatment=Regorafenib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Sorafenib ; treatment=Sorafenib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Sunitinib ; treatment=Sunitinib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_b3ccf1c1","GSE186341",FALSE,FALSE,"trattamento","NCI-H1793_Vandetanib ; treatment=Vandetanib ; cell_line=NCI-H1793","NCI-H1793_DMSO ; treatment=DMSO ; cell_line=NCI-H179"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Cabozantinib 24h ; treatment=Cabozantinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Crizotinib 0.19 µM 24h ; treatment=Crizotinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Gefitinib 0.5 µM 24h ; treatment=Gefitinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Imatinib 0.005 µM 24h ; treatment=Imatinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Lapatinib 24h ; treatment=Lapatinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","PANC-1 MK2206 0.01 µM 24h ; treatment=MK2206 ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Neratinib 0.225 µM 24h ; treatment=Neratinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Regorafenib 5 µM 24h ; treatment=Regorafenib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Sunitinib 0.045 µM 24h ; treatment=Sunitinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Nilotinib 0.13 µM 24h ; treatment=Nilotinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Nilotinib 0.13 µM 24h ; treatment=Nilotinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Neratinib 0.225 µM 24h PS2AS430 ; treatment=Neratinib ; cell_line=PANC-","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Osimertinib 24h ; treatment=Osimertinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Sunitinib 0.045 µM 24h ; treatment=Sunitinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_3a0a595f","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Dasatinib 0.345 µM 24h ; treatment=Dasatinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Gefitinib 0.5 µM 24h ; treatment=Gefitinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","PANC-1 MK2206 0.01 µM 24h ; treatment=MK2206 ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Ponatinib 0.135 µM 24h ; treatment=Ponatinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","PANC-1 Afatinib 0.055 µM 24h ; treatment=Afatinib ; cell_line=PANC-1","PANC-1 DMSO 24h ; treatment=DMSO ; cell_line=PANC-1"
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","PANC-1_Afatinib_0.055_uM_24h ; cell_line=PANC-1 ; treatment=Afatinib","PANC-1_DMSO_24h ; cell_line=PANC-1 ; treatment=DMSO"
"cgroup_L5_b3ccf1c1","GSE186341",FALSE,FALSE,"trattamento","PANC-1_Vandetanib_0.02_uM_24h ; cell_line=PANC-1 ; treatment=Vandetanib","PANC-1_DMSO_24h ; cell_line=PANC-1 ; treatment=DMSO"
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","PANC-1_Ponatinib_0.135_uM_24h ; cell_line=PANC-1 ; treatment=Ponatinib","PANC-1_DMSO_24h ; cell_line=PANC-1 ; treatment=DMSO"
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","PANC-1_Sorafenib_4.5_uM_24h ; cell_line=PANC-1 ; treatment=Sorafenib","PANC-1_DMSO_24h ; cell_line=PANC-1 ; treatment=DMSO"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Cabozantinib_1.1_uM_24h ; cell_line=U87 MG ; treatment=Cabozantinib","U87_MG_DMSO_24h ; cell_line=U87 MG ; treatment=DMSO"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Imatinib_5.5_uM_24h ; cell_line=U87 MG ; treatment=Imatinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Imatinib_5.5_uM_24h ; cell_line=U87 MG ; treatment=Imatinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Neratinib_0.23_uM_24h ; cell_line=U87 MG ; treatment=Neratinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Osimertinib_1.6_uM_24h ; cell_line=U87 MG ; treatment=Osimertinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","U87_MG_MK2206_0.756_uM_24h ; cell_line=U87 MG ; treatment=MK2206","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Sunitinib_0.049_uM_24h ; cell_line=U87 MG ; treatment=Sunitinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_3a0a595f","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Dasatinib_0.345_uM_24h ; cell_line=U87 MG ; treatment=Dasatinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Gefitinib_0.571_uM_24h ; cell_line=U87 MG ; treatment=Gefitinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Gefitinib_0.571_uM_24h ; cell_line=U87 MG ; treatment=Gefitinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Lapatinib_10_uM_24h ; cell_line=U87 MG ; treatment=Lapatinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Sorafenib_4.9_uM_24h ; cell_line=U87 MG ; treatment=Sorafenib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Nilotinib_2.2942_uM_24h ; cell_line=U87 MG ; treatment=Nilotinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Nilotinib_2.2942_uM_24h ; cell_line=U87 MG ; treatment=Nilotinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Crizotinib_0.181_uM_24h ; cell_line=U87 MG ; treatment=Crizotinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Ponatinib_0.137_uM_24h ; cell_line=U87 MG ; treatment=Ponatinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","U87_MG_MK2206_0.756_uM_24h ; cell_line=U87 MG ; treatment=MK2206","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Crizotinib_0.181_uM_24h ; cell_line=U87 MG ; treatment=Crizotinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Regorafenib_5.2_uM_24h ; cell_line=U87 MG ; treatment=Regorafenib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Ponatinib_0.137_uM_24h ; cell_line=U87 MG ; treatment=Ponatinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Cabozantinib_1.1_uM_24h ; cell_line=U87 MG ; treatment=Cabozantinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","U87_MG_Afatinib_0.187_uM_24h ; cell_line=U87 MG ; treatment=Afatinib","U87_MG_UNTREATED_24h ; cell_line=U87 MG ; treatment="
"cgroup_L5_d9e23e09","GSE186396",FALSE,FALSE,"trattamento","Melanoma BLM cells, HOIPIN-8, TNF 6h ; Treatment=TNF ; Genetic Modification=Wi","Melanoma BLM cells, Untreated ; Treatment=Untreated "
"cgroup_L5_d9e23e09","GSE186396",TRUE,TRUE,"contesto","Melanoma BLM cells, sgRNF31, Untreated, TNF 6h ; Treatment=TNF ; Genetic Modif","Melanoma BLM cells, sgRNF31, Untreated ; Treatment=U"
"cgroup_L5_d9e23e09","GSE186396",FALSE,FALSE,"trattamento","Primary Melanoma BLM cells, Untreated, TNF 6h ; Treatment=TNF ; Genetic Modifi","Melanoma BLM cells, Untreated ; Treatment=Untreated "
"cgroup_L5_3a625868","GSE186402",FALSE,FALSE,"trattamento","MDA-MB-231 Trastuzumab ; cell_line=MDA-MB-231 ; treatment=Trastuzumab","MDA-MB-231 ; cell_line=MDA-MB-231 ; treatment=none"
"cgroup_L5_3a625868","GSE186402",FALSE,FALSE,"trattamento","SK-BR-3 Trastuzumab ; cell_line=SK-BR-3 ; treatment=Trastuzumab","SK-BR-3 ; cell_line=SK-BR-3 ; treatment=none"
"cgroup_L5_f9cc41b3","GSE186709",FALSE,FALSE,"trattamento","AML PDX Case VTP50469 ; cell_context=Acute myeloid leukemia PDX bone marrow ; ","AML PDX Case Vehicle ; cell_context=Acute myeloid le"
"cgroup_L5_b71a25a2","GSE186961",FALSE,FALSE,"trattamento","JQ1-treated dermal fibroblasts ; treatment=JQ1 ; dose=1µM ; duration=48 hours","Untreated dermal fibroblasts ; treatment=untreated"
"cgroup_L5_d7ad915e","GSE187006",FALSE,FALSE,"trattamento","U1M organoid + VPA ; treatment=VPA ; cell_line=U1M organoid","U1M organoid + vehicle ; treatment=vehicle_only ; ce"
"cgroup_L5_d7ad915e","GSE187006",FALSE,FALSE,"trattamento","U2F organoid + VPA ; treatment=VPA ; cell_line=U2F organoid","U2F organoid + vehicle ; treatment=vehicle_only ; ce"
"cgroup_L5_2e16719f","GSE188234",FALSE,FALSE,"trattamento","TGF-beta1 ; treatment=TGF-beta1","Control ; treatment=control"
"cgroup_L5_871ae09e","GSE188382",FALSE,FALSE,"trattamento","Wild-Type SARS-CoV-2 ; viral_infection=SARS-CoV-2 ; genetic_background=wild_ty","Wild-Type Mock ; viral_infection=mock ; genetic_back"
"cgroup_L5_871ae09e","GSE188382",TRUE,TRUE,"contesto","SIRT5-KO SARS-CoV-2 ; viral_infection=SARS-CoV-2 ; genetic_background=SIRT5-KO","SIRT5-KO Mock ; viral_infection=mock ; genetic_backg"
"cgroup_L5_871ae09e","GSE188382",TRUE,TRUE,"contesto","SIRT5-KO SARS-CoV-2 (Replicate) ; viral_infection=SARS-CoV-2 ; genetic_backgro","SIRT5-KO Mock (Replicate) ; viral_infection=mock ; g"
"cgroup_L5_dde29fb4","GSE188458",FALSE,FALSE,"trattamento","H2O2 300 uM 24h ; treatment=H2O2 ; time=24 hours","Untreated"
"cgroup_L5_dde29fb4","GSE188458",FALSE,FALSE,"trattamento","H2O2 300 uM 4h ; treatment=H2O2 ; time=4 hours","Untreated"
"cgroup_L5_dde29fb4","GSE188458",FALSE,FALSE,"trattamento","H2O2 300 uM 8h ; treatment=H2O2 ; time=8 hours","Untreated"
"cgroup_L5_03b38818","GSE188469",FALSE,FALSE,"trattamento","Vemurafenib 4 hours ; treatment=vemurafenib ; time=4 hours","DMSO 4 hours ; treatment=DMSO ; time=4 hours"
"cgroup_L5_03b38818","GSE188469",FALSE,FALSE,"trattamento","Vemurafenib 8 hours ; treatment=vemurafenib ; time=8 hours","DMSO 8 hours ; treatment=DMSO ; time=8 hours"
"cgroup_L5_03b38818","GSE188469",FALSE,FALSE,"trattamento","Vemurafenib 18 hours ; treatment=vemurafenib ; time=18 hours","DMSO 18 hours ; treatment=DMSO ; time=18 hours"
"cgroup_L5_034592d9","GSE188576",FALSE,FALSE,"trattamento","NHEKs exposed to Staphylococcus epidermidis ; exposure=Staphylococcus epidermi","NHEKs untreated ; exposure=untreated ; cell_type=Nor"
"cgroup_L5_034592d9","GSE188576",FALSE,FALSE,"trattamento","NHEKs exposed to Staphylococcus epidermidis ; exposure=Staphylococcus epidermi","NHEKs untreated ; exposure=untreated ; cell_type=Nor"
"cgroup_L5_c5e86fe9","GSE188717",FALSE,FALSE,"trattamento","Olaparib ; treatment=Olaparib","DMSO ; treatment=DMSO"
"cgroup_L5_c5e86fe9","GSE188717",FALSE,FALSE,"trattamento","Olaparib (rep) ; treatment=Olaparib","DMSO ; treatment=DMSO"
"cgroup_L5_bb8cb388","GSE188915",FALSE,FALSE,"trattamento","Endometriosis Menstrual stage ; Treatment=Menstrual stage ; Disease State=Endo","Population Control Menstrual stage ; Treatment=Menst"
"cgroup_L5_79b3a442","GSE188938",FALSE,FALSE,"trattamento","CTEPH patients ; disease_state=CTEPH","Healthy controls ; disease_state=control"
"cgroup_L5_b0066299","GSE188952",FALSE,FALSE,"trattamento","Keloid ; disease_state=keloid","Normal Skin ; disease_state=normal"
"cgroup_L5_83b1f88c","GSE188958",FALSE,FALSE,"trattamento","SF268 + Neratinib 6h ; cell_line=SF268 ; treatment=neratinib ; dose=675 nM ; d","SF268 Untreated ; cell_line=SF268 ; treatment=untrea"
"cgroup_L5_83b1f88c","GSE188958",FALSE,FALSE,"trattamento","SF268 + Neratinib 72h ; cell_line=SF268 ; treatment=neratinib ; dose=675 nM ; ","SF268 Untreated ; cell_line=SF268 ; treatment=untrea"
"cgroup_L5_83b1f88c","GSE188958",FALSE,FALSE,"trattamento","TS895 + Neratinib 3h ; cell_line=TS895 ; treatment=neratinib ; dose=40 mg/kg ;","TS895 Vehicle 3h ; cell_line=TS895 ; treatment=vehic"
"cgroup_L5_35d1be10","GSE189133",TRUE,TRUE,"contesto","FAM193A KO + Nutlin-3a (replicate) ; genotype=FAM193A KO ; treatment=Nutlin-3a","FAM193A KO + DMSO ; genotype=FAM193A KO ; treatment="
"cgroup_L5_f29dd3b3","GSE189136",FALSE,FALSE,"trattamento","RA PBMCs Untreated ; disease_state=Rheumatoid arthritis ; treatment=Untreated","Healthy PBMCs Untreated ; disease_state=Healthy ; tr"
"cgroup_L5_c548d053","GSE189136",FALSE,FALSE,"trattamento","RA PBMCs LPS ; disease_state=Rheumatoid arthritis ; treatment=LPS","RA PBMCs Untreated ; disease_state=Rheumatoid arthri"
"cgroup_L5_905be893","GSE189136",FALSE,FALSE,"trattamento","RA PBMCs IL-1β ; disease_state=Rheumatoid arthritis ; treatment=IL-1β","RA PBMCs Untreated ; disease_state=Rheumatoid arthri"
"cgroup_L5_c5e86fe9","GSE189186",FALSE,FALSE,"trattamento","LNCaP + Olaparib ; cell_line=LNCaP ; treatment=Olaparib","LNCaP + DMSO ; cell_line=LNCaP ; treatment=DMSO"
"cgroup_L5_7805eee6","GSE189199",FALSE,FALSE,"trattamento","COVID-19 lymph node ; disease_state=COVID-19","Healthy lymph node ; disease_state=none"
"cgroup_L5_7805eee6","GSE189199",FALSE,FALSE,"trattamento","COVID-19 lymph node ; disease_state=COVID-19","Healthy lymph node ; disease_state=none"
"cgroup_L5_889ec305","GSE189212",FALSE,FALSE,"trattamento","Colorectal cancer stem cell spheroids - Untreated ; cell_context=Colorectal ca","Normal colorectal epithelial stem cell spheroids - U"
"cgroup_L5_28bee975","GSE189376",FALSE,FALSE,"trattamento","HepG2 + ABBV-075 ; treatment=ABBV-075 ; cell_type=HepG2","HepG2 + DMSO ; treatment=DMSO ; cell_type=HepG2"
"cgroup_L5_e16bfa7f","GSE189376",FALSE,FALSE,"trattamento","HepG2 + ABBV-744 ; treatment=ABBV-744 ; cell_type=HepG2","HepG2 + DMSO ; treatment=DMSO ; cell_type=HepG2"
"cgroup_L5_e16bfa7f","GSE189376",FALSE,FALSE,"trattamento","HepG2 + ABBV-744 ; treatment=ABBV-744 ; cell_type=HepG2","HepG2 + DMSO ; treatment=DMSO ; cell_type=HepG2"
"cgroup_L5_87c40ebb","GSE189376",FALSE,FALSE,"trattamento","HepG2 + IFNgamma ; treatment=IFNgamma ; cell_type=HepG2","HepG2 + DMSO ; treatment=DMSO ; cell_type=HepG2"
"cgroup_L5_1d96b9da","GSE189706",FALSE,FALSE,"trattamento","HEK293T-GFP-poly(I:C) ; viral_protein=GFP ; treatment=poly(I:C)","HEK293T-GFP-untreated ; viral_protein=GFP ; treatmen"
"cgroup_L5_1d96b9da","GSE189706",FALSE,FALSE,"trattamento","HEK293T-SARS-CoV-N-protein-poly(I:C) ; viral_protein=SARS-CoV N protein ; trea","HEK293T-SARS-CoV-N-protein-untreated ; viral_protein"
"cgroup_L5_a8015c98","GSE189764",FALSE,FALSE,"trattamento","Gemcitabine (100 nM) ; Treatment=Gemcitabine (100 nM)","Untreated ; Treatment=Untreated"
"cgroup_L5_c0d1d837","GSE189966",FALSE,FALSE,"trattamento","C4-2 resistant enzalutamide-treated ; treatment=enzalutamide ; resistance=resi","C4-2 resistant untreated ; treatment=none ; resistan"
"cgroup_L5_9bdf0dcb","GSE189997",FALSE,FALSE,"trattamento","CD4 Memory IFNa ; cell_type=CD4Memory ; treatment=IFNa","CD4 Memory Unstim ; cell_type=CD4Memory ; treatment="
"cgroup_L5_a25d0964","GSE189997",FALSE,FALSE,"trattamento","CD4 Memory IL-6 ; cell_type=CD4Memory ; treatment=IL-6","CD4 Memory Unstim ; cell_type=CD4Memory ; treatment="
"cgroup_L5_a25d0964","GSE189997",FALSE,FALSE,"trattamento","CD4 Memory IL-6 2 ; cell_type=CD4Memory ; treatment=IL-6","CD4 Memory Unstim ; cell_type=CD4Memory ; treatment="
"cgroup_L5_9bdf0dcb","GSE189997",FALSE,FALSE,"trattamento","CD4 Naive IFNa ; cell_type=CD4Naive ; treatment=IFNa","CD4 Naive Unstim ; cell_type=CD4Naive ; treatment=Un"
"cgroup_L5_a25d0964","GSE189997",FALSE,FALSE,"trattamento","CD4 Naive IL-6 ; cell_type=CD4Naive ; treatment=IL-6","CD4 Naive Unstim ; cell_type=CD4Naive ; treatment=Un"
"cgroup_L5_9bdf0dcb","GSE189997",FALSE,FALSE,"trattamento","CD8 Memory IFNa 2 ; cell_type=CD8Memory ; treatment=IFNa","CD8 Memory Unstim ; cell_type=CD8Memory ; treatment="
"cgroup_L5_a25d0964","GSE189997",FALSE,FALSE,"trattamento","CD8 Memory IL-6 ; cell_type=CD8Memory ; treatment=IL-6","CD8 Memory Unstim ; cell_type=CD8Memory ; treatment="
"cgroup_L5_9bdf0dcb","GSE189997",FALSE,FALSE,"trattamento","CD8 Naive IFNa ; cell_type=CD8Naive ; treatment=IFNa","CD8 Naive Unstim ; cell_type=CD8Naive ; treatment=Un"
"cgroup_L5_a25d0964","GSE189997",FALSE,FALSE,"trattamento","CD8 Naive IL-6 ; cell_type=CD8Naive ; treatment=IL-6","CD8 Naive Unstim ; cell_type=CD8Naive ; treatment=Un"
"cgroup_L5_ea4a1823","GSE190031",FALSE,FALSE,"trattamento","MCF10A + high calcium ; treatment=high calcium ; cell_type=MCF10A","MCF10A + vehicle ; treatment=vehicle_only ; cell_typ"
"cgroup_L5_d9e23e09","GSE190181",FALSE,FALSE,"trattamento","TNF-treated HUVEC ; treatment=Tumor Necrosis factor","PBS-treated HUVEC ; treatment=PBS"
"cgroup_L5_d9e23e09","GSE190181",FALSE,FALSE,"trattamento","TNF-treated HUVEC ; treatment=Tumor Necrosis factor","PBS-treated HUVEC ; treatment=PBS"
